1,2,3,4,5,6,7
-46027.8672,-7301.4428,3005.3007,-3604.4085,-1223.3386,-0.58228,k
-84558.015,-2089.8987,18135.7662,-1077.7901,-1408.1794,-0.10559,k
-106100.5318,2891.3629,31416.2006,2307.2898,-1640.6213,-0.28535,k
-114618.6438,7725.7827,43360.0341,2185.8225,-1623.0997,0.064789,k
-198712.4748,-6648.7045,-6010.3729,1674.7599,-1703.3949,-0.013316,k
-235907.1122,-5105.4719,-2617.0058,1375.3545,-1798.509,-0.0060779,k
-764288.9283,8123.4353,8599.134,-9007.3312,-1220.3532,-0.73061,k
73660.152,-16873.3022,-40252.9556,-1940.6746,-915.6104,-0.11504,k
25091.9774,-13198.0113,-17091.2477,-2393.0375,-592.2333,-0.13253,k
-10557.1763,-5311.6349,12211.327,-2407.5534,-772.813,-0.46855,k
-36289.3075,-7169.2391,4083.5064,137.4335,-123.0608,0.032306,k
-54178.3662,-9496.0528,-6334.9893,2561.5259,-1146.2039,-1.0425,k
-413876.9122,1326.137,8664.1414,-214.4118,-1466.5718,-0.018378,k
-659799.4397,-515.4038,-17964.4741,5397.7657,-1417.6443,-0.050427,k
-412570.3364,165.4217,4538.3924,-7571.2356,-2739.0319,0.057198,k
6602.6413,-15932.3069,-38572.1381,-2478.8341,-1906.0962,-0.070427,k
-65345.7,-11973.7983,-19408.0129,-3277.4974,-578.7214,-0.10841,k
-122417.6143,-3521.1574,11143.3131,-3817.3319,-834.8607,-0.54235,k
-165346.9189,3712.5947,30893.0015,-1146.0067,-1184.5714,0.16305,k
-178816.8061,-1250.4899,15343.4096,1904.2887,-1891.827,-0.034217,k
-231004.4556,-2138.231,8913.7185,1477.5022,-1691.191,-0.0090437,k
-806659.8512,-3694.0358,-47870.0713,3897.0002,-759.7334,-0.61989,k
-804982.7028,-2992.512,-43964.9536,3459.3322,-181.2212,-1.9175,k
-675299.8934,3895.1808,-998.9962,-1198.4419,-100.1899,-0.37637,k
-449560.7036,6789.1826,24913.684,-6786.0902,-2542.0368,0.046685,k
131962.6132,-13199.2407,-6837.1416,-1397.6816,-1781.6077,-0.059499,k
79062.0808,-9571.8572,3731.5665,-1776.4369,-2496.3815,-0.10543,k
29634.812,-11102.4592,-6221.2088,-2256.864,-2006.1079,-0.045425,k
-11248.3036,-9972.053,-4814.702,-3085.9956,-1763.1601,-0.60641,k
-30603.8648,1262.8504,30085.6209,-614.3505,384.3798,-1.1433,k
-289129.5406,-3073.3897,1277.8289,975.4444,-1464.4034,-0.021173,k
-917062.0671,-1977.3436,-49593.5986,2850.6662,-16.49,-0.25334,k
-924782.0605,4889.9266,-16800.5083,2360.4309,-514.6738,-1.6791,k
-794546.9189,5317.8232,-4322.5701,-3061.0858,-1938.347,-0.45447,k
-556127.6088,-72.1856,-7466.4884,-8711.0441,-2464.7397,0.056924,k
123154.2974,-17013.4263,-34738.4873,-1568.4536,153.8848,0.015042,k
59731.533,-10401.3733,-1179.0195,-2073.3639,145.6822,-0.077607,k
5955.1047,-3674.1194,18286.4351,-2601.3988,-1457.1003,-0.57639,k
-30840.9241,-2167.7141,20840.8953,-124.6807,-1702.5835,0.23257,k
-62065.894,895.7314,27943.0403,2598.0225,-1232.7526,-0.21948,k
-343515.7788,-9577.4924,-33964.3259,426.1582,-1282.537,-0.0056906,k
-809154.9712,1799.269,-20488.4439,3889.7392,-1288.5885,-0.48005,k
-806934.2109,3768.8987,-11704.2411,3520.3649,-1401.1622,-1.3531,k
-691310.1645,-1022.7388,-23181.3064,-2112.5094,-1572.4033,-0.54162,k
-474858.515,-7690.4493,-36833.4777,-7010.5146,-1121.1794,0.0096234,k
40302.0219,-15367.2028,-30066.4547,-2329.6341,1440.6857,-0.094628,k
-22327.2196,-6784.5001,6452.9416,-3286.8455,-550.2946,-0.54659,k
-51437.3323,-2911.7212,17453.5075,-740.5746,-1292.8404,-1.6792,k
-59793.1338,-4753.6769,11040.2205,2515.8793,-706.6774,0.93647,k
-66189.6213,-3110.2173,15904.7021,2378.3883,-146.105,-0.05999,k
380640.0272,30527.5892,55685.5872,-953.0613,-1710.7883,-0.29848,k
-421679.5775,859.5333,6415.5076,-291.2416,-1531.0441,-0.019304,k
-458606.4166,-4698.0464,-19485.313,5622.9011,-1907.5041,-0.48097,k
252249.2344,134504.2832,140455.3319,-2796.6871,6491.3441,0.34185,k
197318.0183,9005.3538,48601.5261,-1555.8354,10789.6629,-0.11835,k
139828.2231,-17419.0367,-56026.4822,-1465.0313,660.8408,-0.075053,k
81536.2959,-15651.2382,-27442.3934,-1995.931,2189.8209,-0.016871,k
22653.8532,-7818.6123,5955.6785,-2339.5277,-1241.9482,-0.057017,k
-31172.1939,-4833.8452,12506.4817,-2924.2945,-726.2709,-0.30416,k
490616.1066,1226.7927,-29548.0668,-4582.2438,14178.5072,-0.29996,k
-370353.8573,-3359.3879,-6255.346,171.149,-986.2921,-0.02084,k
-653053.3879,4827.9547,4496.1966,-2870.1315,-1753.5167,-0.046435,k
-332186.1864,-6596.9792,-17113.7181,-446.8998,-2478.7277,-0.014637,k
-129734.4251,-10640.7029,-18338.4448,1084.984,-1882.1257,0.068535,k
91560.3411,-17413.1609,-48238.0681,-2052.6021,-1264.2521,-0.42655,k
44434.3654,-16481.6341,-40218.5828,77.3004,663.2306,0.16189,k
8638.5796,-11379.5577,-9477.3302,2925.4895,-245.0273,-0.5709,k
-11931.8157,-6449.4977,8548.81,2864.7397,-2057.6795,-0.50336,k
-15170.5864,-5207.5725,12445.4087,2729.3609,-1931.5309,-1.1015,k
1191.0399,-1150.5819,25147.2763,2583.3116,-588.473,-0.13817,k
503767.64,-14973.0455,3587.8934,-5782.1317,-95.1195,0.45096,k
506037.5353,-10676.7448,4510.2182,-5252.0207,-1736.0242,0.54993,k
501144.5058,-4439.7569,8321.3501,-4533.479,-1303.5066,0.18801,k
486496.3878,-337.6142,15039.1997,-3774.1677,-1837.2098,0.011935,k
-422564.6877,1129.4306,7360.1829,-343.4925,-1703.7368,-0.079227,k
-652305.0457,468.372,-13187.2318,710.5784,-779.0946,-1.0228,k
180507.3404,29681.7204,77395.235,-1030.8213,-1068.639,-0.17602,k
150690.668,11581.8432,53762.3459,-1596.7373,5034.0538,-0.45573,k
133986.1312,-16501.7653,-28315.4095,-1664.5901,2583.2424,-0.34111,k
122549.0515,-15630.2222,-22339.9145,-1730.9809,2201.8606,0.040973,k
110641.0136,-3912.5836,22538.3034,-1599.6368,-1584.2491,0.016988,k
98036.0355,-3187.7978,23847.0095,-2744.2708,-1053.1223,0.18757,k
-286961.336,3838.6179,25005.2846,957.4487,-1161.0106,-0.0071494,k
433587.2366,-17303.8454,520.1399,-3359.7829,-3075.383,0.034421,k
394223.1308,-17353.351,-2781.2849,-3447.4496,-2978.0711,0.048289,k
343407.4931,-15095.6069,2088.2256,-4071.4086,-2172.0146,-0.083771,k
295972.8404,-13350.662,4835.715,-3104.8584,-1461.4604,-0.21502,k
44820.6684,-3517.2253,20733.3824,-2103.6072,-1806.5755,-0.071229,k
-8294.2583,-4217.0904,15967.8801,-2615.9849,-2306.591,-0.076283,k
-47375.8364,-2389.7883,19361.5023,-2127.6205,-2349.784,-0.44913,k
134473.4552,-9172.5227,8489.1697,-1445.1258,-479.9293,-0.12555,k
92911.0069,-13704.148,-13260.4583,-1836.7655,103.0993,-0.65036,k
70904.9,-16099.0957,-31680.1172,-3110.9485,-1451.2438,-0.34763,k
60185.3944,-14842.292,-22949.4774,-614.243,-2127.4834,-0.036846,k
52490.2053,-14759.5236,-23264.622,3076.5003,-1734.5882,-0.92855,k
46926.3273,-9607.6335,908.1521,2929.6703,700.3372,-0.64916,k
-71749.4407,-7090.0407,1966.5854,-1948.334,-1355.2715,-0.11056,k
-797870.7755,1211.7827,-22545.2807,3130.716,850.9672,-0.9284,s
-598281.306,1230.5647,-5549.3311,2901.0788,-709.2638,0.055294,s
-365270.0073,-4767.5666,-11748.786,-1371.9659,-2014.1395,0.0030526,s
-166522.7069,-4268.1973,5632.0563,-8431.274,-1971.5982,0.026563,s
-5806.3153,-2722.4883,20488.7597,-9495.016,-2439.4304,0.14507,s
36152.9209,16166.8876,62327.6532,-2653.6441,7938.9729,-0.12802,s
-17779.5013,-14125.0287,-27768.3019,-2914.5588,1325.6337,-0.27022,s
-62315.9204,-14292.5497,-33569.6585,-3265.0557,-1159.9746,-0.02252,s
-103334.8225,-14568.593,-40593.2598,-3673.336,-2076.6765,-0.043113,s
428108.5325,26427.0064,43114.6805,-3427.4564,457.318,0.029373,s
-367722.3965,-2985.7433,-4648.7684,158.5269,38.9318,-0.021406,s
-671460.8062,635.8398,-13884.6051,-3064.2271,-2104.1137,-0.046956,s
-705624.1424,-6104.4259,-51433.3574,3943.8902,-847.1841,-0.66788,s
180775.0518,-16781.3901,-23666.6318,-1142.2498,-234.7267,-0.042832,s
122737.6411,-15527.3369,-20978.535,-1549.7936,-41.9891,-0.064404,s
63070.507,-6483.6421,12762.9423,-2017.7336,29.6194,0.05605,s
-1099.8792,1076.8494,30989.7532,-2499.4464,-1986.6173,-0.025577,s
-68597.1223,3056.1449,33443.2014,-3187.4775,-2316.3396,-0.06737,s
-273104.1105,-3373.4957,1269.26,7166.059,-704.5353,-0.48269,s
-197412.3074,154.2775,18807.9393,7592.1293,-2042.7641,0.63845,s
256811.6317,-12490.3593,-72854.8608,3002.5895,3500.5261,0.03329,s
223815.8284,-15494.2843,-10852.0425,3042.6746,5090.0426,-0.042285,s
191072.4675,4693.7958,42217.3902,3441.3069,-427.6702,-0.068664,s
160100.8975,2104.4869,37220.0223,3362.5786,1141.0034,-0.0044963,s
128594.0041,-6312.8026,16912.2525,3444.8004,-1371.3022,0.041308,s
93071.0348,-6842.8358,13564.0372,3388.8142,-1533.5535,0.073514,s
61727.7731,-3263.0204,22270.2363,3212.6283,-1979.4353,-0.55479,s
-239822.2866,-9946.8813,-25559.9884,8055.746,-224.0148,0.0076844,s
-498978.9488,-2385.5701,-12467.2346,6676.6209,-1877.8083,-0.0046866,s
-949141.701,3313.7431,-26040.73,-6679.3672,-648.1752,-0.075858,s
-990485.5772,9162.5009,-4221.7004,-11760.4624,-2174.7065,-0.43245,s
-924094.9265,7522.0623,-5689.8423,-16076.7122,-2365.6467,-0.76526,s
99756.0381,-7280.6164,12129.5485,78.144,2497.0822,0.078199,s
56340.5485,2491.3152,36153.0162,3230.319,-261.7522,-0.041852,s
10601.4154,-4834.2109,14813.9656,2953.2675,1260.5793,-0.027202,s
-36035.0954,-9300.1116,-3924.2871,2857.4928,-1640.4695,0.013818,s
-85876.1885,-2499.4054,16686.4327,2489.6411,44.1275,0.0049358,s
-159583.5176,-8319.4637,-9928.2773,8397.072,-1319.0475,0.00074534,s
-195321.2259,-10352.4033,-23272.6736,8242.7519,-624.8388,0.0063065,s
-444523.9618,-2233.8134,-7393.7087,7025.0322,-1365.4996,0.0057026,s
-798071.6375,-25.9899,-28170.4809,3888.7046,-182.2631,-0.23944,s
194447.5607,-15177.5838,-10852.5361,-980.3945,-1434.8319,-0.0010826,s
127798.5871,-11505.594,-58.8584,-1399.0653,-1754.8941,-0.059574,s
59983.7327,-7373.7422,9994.3808,-1923.2344,-2216.3574,-0.052027,s
-7474.0728,-9725.4376,-3489.6375,-2612.267,-1503.4823,-0.043252,s
-39511.5886,-9165.3603,-3722.9993,-3148.6982,-1838.6246,-0.72258,s
42905.4043,-4288.1506,18368.7289,-5942.7012,-1446.0812,-0.20185,s
497582.4321,-19066.0536,-2517.0348,-4022.8773,-2689.9581,0.72214,s
486796.1776,-18903.8913,-2028.7163,-3781.6839,-2772.6323,0.22979,s
462878.6643,-17867.2013,408.6454,-3504.6082,-2312.4975,0.082099,s
425971.673,-15623.3302,4955.449,-3397.3944,-2464.9219,0.057351,s
383928.756,-14633.6872,5816.5127,-3494.6536,-2530.921,-0.50805,s
346845.8457,-16644.8868,-4027.3944,-3799.3196,-956.5648,0.027057,s
271247.9781,-14536.7602,-869.1569,-580.5447,-3109.0409,0.021242,s
252244.0285,-14378.9132,-1767.3969,-667.0188,-2753.199,-0.019484,s
232957.1769,-14840.248,-5371.4296,-750.5002,-2790.373,-0.02225,s
213595.4336,-14594.1549,-5950.3831,-852.808,-2731.1566,-0.043549,s
194343.5827,-13227.0631,-1688.297,-973.4209,-2473.8633,-0.018773,s
214032.4943,-10933.8326,7575.9993,-926.135,-162.4395,0.023001,s
148740.4843,-3836.5191,24195.7973,-1224.3011,-1850.8722,-0.046233,s
81221.0987,-164.4318,30813.1915,-1734.2608,-1968.2914,-0.065033,s
13882.8155,-4907.2602,14983.0664,-2402.7144,-1201.0958,-0.034347,s
-53853.4708,-6123.0105,6775.7435,-3090.2976,-1450.9912,-0.058055,s
-120247.252,5292.9228,37010.3356,-3843.334,-799.1857,-0.098832,s
-106520.2777,-6364.7005,1799.3117,-159.2913,1586.9554,0.10506,s
-456937.0883,-3295.3222,-13300.3384,-776.9079,-87.3986,-0.049928,s
-612035.0248,1945.8146,-3595.4044,-2467.1796,-2152.9828,-0.042078,a
297997.9721,-16665.988,-46356.4066,-4350.0596,2010.5392,-0.064691,a
293901.6625,-18261.0223,-27813.1686,-4181.682,-1918.9945,-0.42958,a
291688.2066,-17825.9816,-18631.7717,-4217.936,-1482.6095,-1.0273,a
291185.1289,-16190.5769,-6748.0726,-4175.5934,-2253.7563,-0.64519,a
291664.9216,-15101.6403,-1616.0626,-4126.8877,-3057.9854,0.19162,a
292233.027,-14875.2202,-666.1851,-4121.07,-3036.4165,0.21281,a
292633.3396,-14188.8401,1915.0931,-4123.0131,-2879.9862,0.15499,a
292663.3193,-11342.004,10562.7322,-4178.9909,-1658.8899,-0.28662,a
292550.472,930.2276,34720.182,-4239.7668,-51.368,-0.22751,a
380305.7072,-18581.2341,-17024.2283,-3528.3313,-1535.2186,-0.083878,a
-41086.9329,-15898.8498,-46747.3544,-3227.3526,2052.9881,-0.089352,a
-294629.0646,-1726.9404,6032.3423,887.0954,-2261.4296,-0.017606,a
-122430.9605,-4632.4272,7471.1213,-8530.9076,-2897.3173,-0.021512,a
-81655.6417,-1386.0925,20387.1896,-5429.5115,-1478.2383,0.59953,a
-59675.3763,2158.1734,31397.6655,-3134.1722,-1756.284,0.35036,a
364197.1548,-16425.3579,-38030.0636,-3641.4624,-1508.7191,-0.056956,a
348095.8472,-17330.2879,-35758.1528,-3734.7881,-1848.1045,-0.094121,a
333375.0025,-18221.4604,-27489.7155,-3982.2045,824.3401,-0.17496,a
320855.4561,-13472.5143,5622.426,-4064.1022,808.5516,-0.21532,a
311371.0252,-5281.1188,24282.2256,-3993.1124,-1753.3961,-0.15726,a
304248.5111,-10541.0427,13117.5985,-4059.7222,-1896.3263,-0.16882,a
298502.6039,-12925.2326,6433.8872,-4070.035,-2804.8524,-0.15809,a
293919.1264,-13681.9357,3770.8493,-4103.2026,-3019.4841,-0.19071,a
290309.3564,-13777.4459,3226.32,-4132.5536,-3111.0212,-0.18254,a
287507.7186,-13733.4574,3193.5714,-4159.1916,-3110.5394,-0.17813,a
-84274.6423,-9021.0479,-6817.5114,-1034.2623,-1265.4825,0.34715,a
-298060.2595,2050.2202,18806.7147,859.0296,-2069.1861,0.0028649,a
39282.4696,-10779.7513,-3916.1834,-2153.9419,-2925.6458,-0.06407,a
-87008.7667,-8814.6996,-5965.376,-3476.0648,-2785.2151,-0.11622,a
-110570.5242,-10012.7847,-13465.2312,-3781.7361,-2359.1333,-0.34284,a
-120354.8364,-11247.2588,-20606.6332,-3931.9509,-2508.3147,-0.53753,a
312583.2772,-18160.2087,-19621.8746,-4001.4133,-2090.0884,-0.0020337,a
307110.0559,-16613.9679,-7545.9554,-4067.1092,-1670.1029,-0.28296,a
303063.0443,-12896.8685,6699.3971,-4066.0143,-2153.8373,-0.4186,a
301347.057,-14287.3115,1985.1482,-4115.8636,-1461.3908,-1.313,a
301429.7304,-17712.6595,-16194.4166,-4145.6436,-1007.7707,0.61389,a
301789.7723,-18304.2087,-26258.5651,-4074.0843,-2370.3525,0.19635,a
301847.6394,-18309.8853,-27034.0259,-4070.6811,-2426.7545,0.56132,a
301777.5118,-18217.4379,-23220.5492,-4104.7454,-1764.0703,0.20313,a
301279.3875,-15382.2632,-2462.219,-4194.5703,36.775,0.89612,a
382711.3254,-16954.7202,-32303.1277,-786.5272,-217.3952,-0.021083,a
-12060.2836,-9751.9559,-3883.1399,-2164.7167,-2178.7723,-0.40813,a
-42730.8269,-9482.3467,-5118.8226,438.0329,-2743.4685,0.14285,a
-287332.1852,-8671.9205,-23250.575,937.96,-1939.2569,-0.053422,a
463058.2569,-18591.9279,-2470.4845,-3422.4562,-3508.7319,0.037139,a
436753.1504,-18251.4417,-3223.6929,-3326.1939,-3453.3481,0.062643,a
404857.5024,-17829.5361,-4100.0348,-3508.0991,-3434.8606,-0.30391,a
374166.9495,-17392.0415,-4803.2423,-2216.6369,-3138.4493,0.017615,a
345769.3472,-16059.9387,-1289.8262,-536.1146,-2311.3046,-0.0082708,a
157712.1884,-12872.4723,-3201.3432,-1197.2992,-2032.4385,-0.019531,a
112079.1244,-11807.0806,-2441.133,-1532.8393,-2099.9115,-0.038944,a
66115.8583,-10817.8944,-1999.3097,-1904.4922,-2423.7704,-0.030577,a
27258.9754,-11514.6981,-8221.5153,-2155.8628,-2305.2311,-0.48059,a
391156.5079,-16817.5587,-31727.6514,-3477.6099,-1948.9722,-0.052377,a
372162.7094,-17237.4946,-32746.1988,-3573.9516,-1953.8726,-0.10623,a
354528.4743,-17579.1827,-33241.8018,-3675.2311,-2102.4377,-0.12254,a
338890.8141,-18313.1441,-25494.7422,-3903.0885,182.5717,-0.1642,a
325892.1574,-16703.0962,-6326.6943,-3942.7186,-826.0008,-0.26562,a
316956.5741,-13899.685,4465.8353,-3899.4579,-2911.3622,-0.41373,a
311473.0733,-14010.3882,3775.4246,-3945.2108,-2956.4096,-0.17623,a
307337.8209,-12915.8934,6896.2339,-4009.4426,-2380.8339,-0.21091,a
304840.1371,-6599.228,21675.6498,-4120.5812,-642.3474,-1.0516,a
312493.7048,1913.7815,35698.6969,-4073.2854,-1250.8007,-0.45502,a
351247.1694,-12977.3287,8611.1091,-3746.6463,-415.9449,-0.097285,a
349582.7237,-17775.9037,-32086.5684,-3749.2433,-952.2478,-0.248,a
327578.1693,-17336.2024,-9698.5838,-3872.1409,-1768.4714,-0.064947,a
324834.4775,-17543.7746,-11312.4241,-3862.2764,-2429.6888,0.35053,a
319570.0757,-18002.7588,-16082.9379,-3903.1499,-2632.7548,0.69936,a
309334.8628,-17860.293,-16016.3738,-4000.2467,-2583.8804,-0.056456,a
277937.981,-14642.9372,-794.8738,-3471.7916,-3257.4811,0.49266,a
255156.5257,-14269.498,-1054.4588,-1744.3812,-3145.3526,-0.21238,a
224990.6249,-13775.9171,-1416.3971,-754.4767,-3044.9066,0.049464,a
194145.7249,-13272.4622,-1802.338,-923.4761,-3019.0072,-0.013674,a
-162256.3132,1843.5113,25808.2586,2042.6513,-1624.3982,-0.050811,c
-379813.1903,-13632.4094,-70416.035,-5058.4773,1649.5882,-0.43173,c
383220.558,-18535.3397,-20220.3436,-716.1052,-1701.7997,0.025068,c
358079.0743,-17853.4566,-30481.5246,-662.6057,-833.2481,0.0014033,c
335538.7332,-14052.7805,-52518.4797,-696.1044,178.8205,-0.65478,c
330102.8638,-14332.0137,-52568.0046,-740.1788,-105.0232,-0.51483,c
338248.6504,-17741.7713,-33815.7522,-724.8672,-595.0874,0.59672,c
339145.1538,-16780.3946,-5620.2622,-695.1597,393.5845,0.85332,c
329418.6608,-5114.4816,24466.4191,-611.1793,-231.2692,0.20949,c
312586.1259,2100.514,36005.0196,-528.3205,-1442.0398,0.29032,c
289096.6531,4342.5606,39978.0291,-530.4703,-1892.4689,-0.0048576,c
262506.7642,-1186.5726,31626.7361,-685.5605,-651.2383,-0.014387,c
147591.8833,-17618.2866,-45241.1101,3089.2424,1254.6507,-0.55201,c
181227.3948,-17718.1688,-47455.2318,3229.044,170.7276,2.0552,c
181187.2492,-16832.5137,-23977.8601,3323.1697,-222.1065,0.16597,c
120622.1297,-14907.958,-16646.6739,8096.5217,-1858.7064,-0.049217,c
120660.9229,-15072.0894,-17690.9857,8097.0483,-1617.3592,-0.032775,c
120821.8544,-16239.9838,-26111.9572,8072.1807,-1318.3419,-0.061567,c
144940.4855,-15038.8159,-15074.234,7915.7681,-810.6496,-0.29135,c
511928.7145,-18738.0811,-228.4542,-4564.7126,-3531.8162,-0.65515,c
510454.1053,-17552.9485,721.2602,-3974.4176,-3157.8753,0.0019116,c
508304.663,-17408.8453,1314.8683,-3451.8537,-3221.926,0.050212,c
505204.8487,-17222.1492,1941.4891,-2918.459,-3187.0893,0.077515,c
500794.6296,-17000.721,2616.8102,-2349.4333,-3148.2842,0.059058,c
494930.0218,-16746.6546,3316.8437,-1766.046,-3109.1256,0.0081283,c
487672.6921,-16467.5199,4010.3901,-1197.313,-3070.9738,0.014551,c
478963.6081,-16163.3874,4691.9863,-649.7876,-3032.3409,0.028034,c
468522.4275,-15827.0056,5371.1668,-117.2456,-2992.6682,0.033635,c
456250.2467,-15457.8699,6040.9354,397.2596,-2953.021,-0.010449,c
442490.6249,-15067.4171,6677.1243,874.9875,-2914.7912,-0.0096186,c
429708.4389,-14721.1547,7190.8234,2060.0276,-2884.3615,-0.61134,c
424659.391,-14588.0462,7378.3422,3317.7256,-2871.5693,-0.2321,c
435292.6159,-18236.662,-17673.6956,3088.5228,-2324.9843,0.07469,c
436948.3382,-18111.1301,-18113.1184,3012.0524,-2169.1097,0.062291,c
438526.4849,-17617.0824,-20157.7165,2923.8197,-1772.4811,-0.04634,c
440231.2707,-15853.6616,-25675.1367,2810.9001,-1030.7242,-0.019866,c
441936.5245,-14064.5829,-29746.395,2763.584,-1549.1038,-0.0042832,c
443385.2614,-15947.8159,-24704.945,2664.8145,-916.865,0.0034363,c
444384.226,-18202.6113,-16143.0671,2374.7572,-698.1753,0.17214,c
441426.2346,-18754.9431,-7541.96,3614.3669,-642.9582,0.53896,c
433553.5305,-16050.0398,4113.0724,5479.8837,-1084.3067,-0.002347,c
424282.646,-11898.3793,12364.5257,6034.5216,-1872.7856,-0.0016495,c
414614.7537,-10273.5371,15125.5434,6525.6443,-2064.0471,0.0010539,c
487205.5945,7903.0026,-37285.1832,-1279.6924,-440.8144,0.065022,c
477319.1116,-12402.5984,-22070.2322,-1249.0166,4962.1213,-0.091784,c
468962.151,-17906.0586,391.3374,-1698.0302,45.0253,0.38114,c
456945.2374,-17683.0611,627.0361,-1894.9053,-2054.1602,0.26298,c
434429.0432,-17962.1787,-2065.1803,-1138.9272,-2767.0534,-0.03272,c
412679.5631,-17113.7257,-253.9221,-364.4191,-2889.0052,-0.42372,c
394325.2486,-14258.9972,7107.3022,1106.3327,-960.2304,0.010168,c
373877.3016,-7314.5691,20422.6668,2308.213,-1120.5727,-0.012726,c
352124.7368,-98.5705,31436.1474,2550.8117,196.4512,0.014365,c
328506.4341,9676.5566,44601.573,2836.237,10.6533,0.0097018,c
303054.8542,8665.1953,44983.9867,3002.9238,802.7027,0.0031205,c
276040.6598,-5146.6833,24230.1012,3155.4976,410.0281,0.0044792,c
247174.4749,-11353.7474,8369.9898,3377.104,-1770.0543,0.0048253,c
386331.9423,-12472.2394,10858.1286,-806.5751,541.5996,0.009117,c
356273.2917,-18091.8713,-12630.4187,-671.6939,17.391,0.017733,c
321728.4865,-18260.2581,-19223.2159,-503.8132,-2442.8051,0.026255,c
284074.2473,-18005.7824,-21589.3889,-1264.78,-2430.088,-0.23004,c
34452.4231,-9443.9661,715.3158,3092.2873,110.7008,0.081278,c
-9684.713,-678.1717,26025.535,2994.5977,-1184.567,0.026397,c
443160.1626,-15499.2664,5780.2055,-3353.3809,-3134.8893,0.056172,c
404982.338,-14540.1064,6933.0811,-3387.7173,-3091.7061,0.025666,c
357001.6098,-14105.3287,6001.1861,-3669.72,-2338.3824,-0.05421,c
311364.3077,-15877.1708,-3441.6336,-4039.7801,-2000.1379,-0.63802,c
277501.2407,-17890.4617,-20908.8583,-646.0119,-2695.1782,0.91124,c
272205.4826,-17889.4421,-21795.1568,-635.4006,-2522.4429,0.10232,c
264400.488,-17866.3279,-22745.0779,-668.63,-2510.4057,-1.2095,c
263538.9503,-17623.517,-20246.1904,-728.5687,-1626.1782,1.1935,c
262969.3918,-14514.9369,-1781.9619,-759.0074,-686.6807,0.037928,c
261310.3106,-3700.9328,26910.4144,-763.5381,-176.6973,0.008983,c
82823.0799,9892.3217,51599.0786,-1775.5618,-811.3979,0.052659,c
15116.0415,1932.0782,33344.5926,-2551.8214,2109.2654,-0.073934,c
-52604.4617,-11692.8436,-16587.4587,-3109.5564,-1066.8315,-0.051079,c
-109840.915,7640.2009,42761.7782,-3970.1997,4464.5167,-0.57583,c
-155672.8406,27817.4021,83853.9985,-1093.1678,321.0253,0.38515,c
-111462.1173,-8029.1784,-152863.6263,-5086.6921,24362.4173,-0.72829,c
-91854.1104,85820.0832,-356863.9999,-4171.6205,13070.438,-0.031418,c
-242596.5375,-14173.2035,-65796.0344,-6695.6522,24079.9105,0.3697,c
-841886.616,-4123.0394,-54391.4937,3141.289,1144.9896,-1.4969,l
-718471.8417,-10683.0832,-87093.3082,727.1163,668.7764,-0.37451,l
-491307.3336,-12709.5809,-75501.664,-1527.9774,-566.7564,0.025707,l
-275995.5069,-14917.6638,-69263.8384,-4936.5723,-850.3459,0.039231,l
116377.3367,-9092.9626,7523.7811,-1624.4441,442.8107,-0.098265,l
62498.2324,-3169.8904,22507.0987,-1949.7343,-1904.5651,-0.11617,l
14553.5543,-4183.5731,17312.8619,-1464.0703,-2127.7495,0.052947,l
-23265.1224,-4855.8152,13091.1722,973.3787,-1991.2882,-0.73596,l
-43018.2746,-5932.0505,8246.9618,2660.7861,-1742.702,-0.51422,l
-45067.1478,-6465.8868,6125.4426,2504.7314,-880.2989,-1.4162,l
-460067.0953,16698.1735,52640.9041,-833.0951,1849.979,0.0097812,l
-750594.5007,14190.7713,30292.7962,4474.2445,1761.9648,-0.0044113,l
-806837.7953,1658.2547,-21064.6816,3974.716,-313.5982,-0.092792,l
-794435.6109,15390.5735,31599.0807,3115.4719,752.6835,-1.2578,l
-629928.1159,25109.6861,67797.9397,-2229.4937,-632.9669,-0.042212,l
-397773.8695,27603.7141,80884.1839,-4024.8926,-2253.7932,-0.0084974,l
1245.9132,-6497.233,9053.6612,-2974.3841,-872.9816,-0.080922,l
-65673.5774,3610.1843,34711.5754,-2378.754,744.0119,-0.041437,l
-129453.5462,20163.6748,69739.7762,591.1091,-317.9702,-0.16221,l
-190940.0094,17820.9831,63979.7134,1718.873,875.853,-0.087619,l
-361804.6304,4960.5363,24293.1026,334.2696,-1861.9746,-0.017585,l
-663304.5011,8019.4853,15396.1298,3752.4306,-940.2372,-0.25942,l
-51414.83,-8198.697,-1149.5358,-4748.4587,968.5379,0.063741,l
90963.7975,-16938.9573,-39020.5899,-4668.1795,-81.5068,0.34939,l
243444.2386,-17750.3188,-26616.5274,-903.3978,1490.0741,-0.004443,l
185735.0581,-12030.2757,2129.2152,-1037.0175,-1233.9946,0.011188,l
124322.3718,-3379.996,24118.5577,-2671.9668,1952.5396,-0.057241,l
66131.8931,10128.9396,51805.3444,-1300.9562,1966.9879,0.01813,l
19966.159,-8499.3509,2896.043,2073.7231,2418.6573,-0.74749,l
-469.3694,-14194.0148,-25965.6724,2722.0291,434.5286,-2.1044,l
-293315.6522,15336.3986,55611.5962,869.6278,753.7115,0.071631,l
-585499.9179,-11824.5093,-80197.3773,1364.5904,1466.2519,-0.040602,l
-870291.006,-1348.782,-41676.1284,3360.7627,508.6492,-0.022126,l
