1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0.73446,0.0032778,-0.062639,0.58472,1,0.096,0.032967,0.57143,0.20281,0,-0.08046,0,0.75382,0.0006681,0.0079808,0.12174,-0.0087806,0.078764,0.92691,-0.00083401,-0.0028866,0.036491,0.91876,0.91566,0.90664,0.019392,-0.14343,-0.00034372,-0.015597,-0.027821,0.84412,0.64466,-0.064923,0.0034321,0.71062,0.3419,-0.049108,0.0028749,0.42946,0.0039237,-0.0002563,-0.066693,1.07E-05,0.0063015,0.53944,0.71567,0.47942,0.0062819,3.39E-05,0.70301,0.15639,0.0040999,1.91E-05,0.2982,3.84E-05,2.86E-07,0.011755,1.73E-08,7.03E-05,0.57755,t
0.30545,0.28365,-0.10827,0.50139,1,1,-0.054945,0.57143,0,0,-0.08046,0,0.51461,0.38908,0.00051524,0.10145,-0.17508,-0.020907,0.46879,0.010916,-0.0040952,-0.01597,0.89686,0.91566,0.8317,0.3504,0.64318,-0.26779,0.0018229,0.029265,0.80436,0.53961,-0.10954,0.28992,0.28849,0.25139,-0.072783,0.21333,0.15315,0.011722,-0.038336,-0.04794,0.080459,0.22679,0.093299,0.66075,0.26044,0.0080776,0.17269,0.11243,0.052085,0.0031087,0.059483,0.030349,6.13E-05,0.0016856,0.0025648,0.041114,0.081854,0.019957,t
0.17239,0.51649,-0.19761,0.5,0.20281,1,-0.054945,0.42857,0,0,-0.37931,0.5,0.031789,0.68888,0.053454,0,0.050784,-0.020173,0,0.086006,0,0,0.82515,0.90119,0.74342,0.81179,-0.05907,0.17735,0.23146,0,0.68088,0.49509,-0.18395,0.4857,0.1498,0.25,-0.13248,0.38736,0.086196,0.039051,-0.12741,-0.049385,0.26676,0.23306,0.029719,0.465,0.24549,0.027591,0.23183,0.01965,0.0625,0.013901,0.096144,0.0064811,0.0011611,0.012257,0.0022985,0.13904,0.022302,0.00073338,t
0.20281,0.58253,-0.59682,0.5,0.20281,1,-0.065934,0.42857,0.20281,0,-0.73563,0.5,4.20E-32,0.91389,0.33043,0,1.73E-32,8.89E-32,0,-0.23514,0,0,0.73731,0.81247,0.65452,0.80543,-8.65E-31,-0.193,0.68899,0,0.54362,0.44238,-0.49641,0.48948,0.15747,0.25,-0.4001,0.4369,0.10141,0.35619,-0.43399,-0.17547,0.33934,0.30925,0.041133,0.2974,0.19632,0.25034,0.22949,0.02493,0.0625,0.15771,0.11903,0.010283,0.13466,0.14846,0.037634,0.28967,0.038149,0.0016919,t
0.64006,0.16132,-0.24513,0.66667,1,0.977,-0.13187,0.57143,0.20281,0,-0.17241,0.66667,0.87405,0.23708,0.00069896,0,-0.35541,-0.008994,0,0.019161,0,0,0.91713,0.91589,0.89265,0.029071,0.080577,-0.1327,0.00024171,0,0.84113,0.73371,-0.25362,0.16861,0.61818,0.44444,-0.21911,0.16132,0.4267,0.060089,-0.049364,-0.22745,0.026024,0.27027,0.40967,0.71673,0.54181,0.046328,0.075211,0.55488,0.19753,0.033451,0.044902,0.26204,0.0018377,0.0037975,0.064349,0.013623,0.13829,0.37133,t
0.24309,0.5359,-0.25308,0.56944,0.87564,1,-0.13187,0.57143,0.20281,0,-0.16092,0,0.11218,0.76267,0.00050882,0.12117,-0.10876,0.0016424,0.083315,0.011031,-0.29986,0.018517,0.87653,0.91589,0.7995,0.63228,0.24009,-0.23425,0.017436,0.55358,0.7683,0.59896,-0.25025,0.53533,0.22439,0.32427,-0.19323,0.45775,0.13843,0.064051,-0.16931,-0.089185,0.28719,0.341,0.059093,0.60034,0.39496,0.04535,0.57405,0.042116,0.1269,0.028444,0.30542,0.017491,0.0021031,0.03325,0.0057312,0.36886,0.085432,0.0025826,t
0.20281,0.47429,-0.26105,0.48611,0.20281,1,-0.12088,0.57143,0.20281,0,-0.16092,0,4.20E-32,0.69773,0.00048064,0.093178,2.76E-32,1.93E-32,3.50E-32,0.00038916,-0.12402,0.005109,0.7941,0.87199,0.71622,0.76764,2.18E-30,0.80336,-0.0068315,0.062705,0.6306,0.46323,-0.23385,0.42923,0.1696,0.2363,-0.17014,0.34584,0.09859,0.068145,-0.15455,-0.076749,0.22495,0.25179,0.041133,0.39835,0.19483,0.041339,0.25384,0.028852,0.047366,0.019277,0.10246,0.0088165,0.002632,0.020059,0.0053737,0.12756,0.036419,0.0016919,t
0.20281,0.45037,-0.24483,0.41389,0.20281,0.926,-0.12088,0.42857,0.20281,0,-0.18391,0,4.20E-32,0.48127,0.001399,0.071347,-4.14E-32,-1.17E-31,3.50E-32,0.014356,-0.55299,-0.0099678,0.71508,0.78139,0.63929,0.59898,1.20E-30,-0.51238,-0.016714,0.39678,0.51134,0.35516,-0.1975,0.36703,0.15273,0.1713,-0.13586,0.27961,0.083942,0.059941,-0.13764,-0.071981,0.20284,0.23909,0.041133,0.26235,0.13976,0.027141,0.18689,0.023415,0.036437,0.013779,0.077065,0.0077939,0.001726,0.015485,0.0043471,0.17035,0.032984,0.0016919,t
0.20281,0.66201,-0.24595,0.52778,0.20281,1,0.054945,0.57143,0.20281,0,-0.28736,0,4.20E-32,0.92163,0.084517,0.12921,1.38E-31,-2.67E-32,1.75E-32,0.19136,-0.10239,0.19161,0.77748,0.85419,0.69547,0.83409,2.26E-30,0.29249,0.35121,0.39276,0.60447,0.4924,-0.21571,0.58658,0.16605,0.27855,-0.17404,0.52409,0.10704,0.060489,-0.20325,-0.07231,0.43826,0.35144,0.041133,0.36691,0.24248,0.056897,0.40329,0.02769,0.079086,0.036253,0.21061,0.011432,0.0058234,0.049817,0.0076991,0.31623,0.060326,0.0016919,t
0.20281,0.58487,-0.43355,0.45556,0.20281,0.958,-0.16484,0.57143,0.20281,0,-0.28736,0,4.20E-32,0.82716,0.0073365,0.072397,1.54E-31,-5.46E-31,3.50E-32,0.051328,-0.32913,-0.053395,0.68941,0.7651,0.60762,0.77084,1.28E-30,-0.016714,0.069261,-0.34162,0.47528,0.37688,-0.33718,0.45953,0.14724,0.20753,-0.26481,0.39966,0.092393,0.18796,-0.31653,-0.12747,0.34208,0.31049,0.041133,0.22787,0.16078,0.089715,0.17993,0.021822,0.055003,0.060593,0.098765,0.0096191,0.021705,0.053295,0.015418,0.1693,0.034166,0.0016919,t
1,0,-0.011447,0.5,1,0,0.021978,0.42857,1,0,-0.034483,0.5,0,0,0.0052289,0,0,0,0,0,0,0,0.32291,0.35165,0.28729,0.1379,0,0,0.033312,0,0.10427,0.19375,-0.0041698,0,0.34005,0.25,-0.0076738,0,0.5,0.00013103,0,-0.016594,0,0,1,0.01102,0.037791,0.00023074,0,0.11667,0.0625,0.00075343,0,0.25,5.30E-06,0,0.0043708,0,0,1,t
1,0,0.034658,0.5,1,0,0.021978,0.42857,1,0,-0.011494,0.5,0,0,0.00038421,0,0,0,0,0,0,0,0.36211,0.39965,0.32681,0.17794,0,0,0.004707,0,0.13112,0.21727,0.014158,0,0.38133,0.25,0.023235,0,0.5,0.0012012,0,0.050242,0,0,1,0.017065,0.047026,0.00017426,0,0.14518,0.0625,0.00045865,0,0.25,1.09E-06,0,0.0026607,0,0,1,t
1,0,-0.11447,0.5,1,0,-0.065934,0.42857,1,0,-0.068966,0.5,0,0,1.83E-31,0,0,0,0,0,0,0,0.32629,0.37461,0.27717,0.29254,0,0,7.28E-31,0,0.10646,0.19577,-0.042134,0,0.34361,0.25,-0.076738,0,0.5,0.013103,0,-0.16594,0,0,1,0.011468,0.038551,0.0013018,0,0.11901,0.0625,0.0041797,0,0.25,9.07E-05,0,0.024247,0,0,1,t
0.93333,0,-0.10747,0.2875,1,0,-0.054945,0.42857,0,0,-0.068966,0,0.37715,0,0.00022321,0.18467,0,-0.0064241,0.40779,0,0,-0.027346,0.37284,0.38967,0.32777,0.16871,-0.16204,0,0.0058977,-0.50133,0.13901,0.12863,-0.045203,0,0.36646,0.082656,-0.041428,0,0.26833,0.01155,0,-0.14541,0,0,0.87111,0.020061,0.031431,0.0015624,0,0.15158,0.027289,0.0023431,0,0.14887,7.47E-05,0,0.02119,0,0,0.92813,t
1,0,-0.15644,0.5,1,0,-0.087912,0.42857,1,0,-0.11494,0.5,0,0,0.00028195,0,0,0,0,0,0,0,0.32801,0.36281,0.28974,0.16834,0,0,0.005221,0,0.10759,0.1968,-0.057886,0,0.34542,0.25,-0.10488,0,0.5,0.024473,0,-0.22678,0,0,1,0.011647,0.038852,0.0023712,0,0.11994,0.0625,0.0075541,0,0.25,0.00029622,0,0.043823,0,0,1,t
1,0,-0.035298,0.5,1,0,0.14283,0.42857,1,0,-0.091954,0.5,0,0,0.063811,0,0,0,0,0,0,0,0.36873,0.40421,0.33037,0.17713,0,0,0.12641,0,0.13596,0.22124,-0.014683,0,0.3883,0.25,-0.023664,0,0.5,0.001246,0,-0.05117,0,0,1,0.01856,0.049044,0.0035442,0,0.15141,0.0625,0.0089226,0,0.25,0.00065956,0,0.051762,0,0,1,t
0.959,0,-0.038156,0.5,1,0,0.010989,0.42857,0.87564,0,-0.11494,0.5,0.013194,0,0.004854,0,0,0.0035387,0,0,0,0,0.29562,0.32562,0.2601,0.14284,-0.10425,0,-0.0028919,0,0.087391,0.17737,-0.012725,0,0.29855,0.25,-0.025579,0,0.4795,0.0014559,0,-0.053045,0,0,0.91969,0.0077249,0.031641,5.94E-05,0,0.091297,0.0625,0.00023186,0,0.23366,2.19E-06,0,0.0012386,0,0,0.87366,t
0.8945,0,-0.1,0.5,0.97848,0,0.010989,0.42857,0.86049,0,-0.11494,0.5,0.0064126,0,0.015956,0,0,0.01558,0,0,0,0,0.3302,0.35603,0.29873,0.10707,-0.062054,0,-0.042047,0,0.10903,0.19812,-0.03725,0,0.31104,0.25,-0.067039,0,0.44725,0.01,0,-0.12967,0,0,0.80013,0.01195,0.039353,0.0017718,0,0.095999,0.0625,0.0055677,0,0.19755,0.00018395,0,0.02552,0,0,0.62445,t
0.20281,0.64971,0.17965,0.51389,0.20281,1,0.16484,0.57143,0.20281,0,0.08046,0,4.20E-32,0.95087,0.0062887,0.10717,6.90E-33,-3.21E-31,-3.79E-32,0.048842,0.050572,-0.026,0.77249,0.84997,0.69074,0.81491,3.76E-32,0.40726,0.022821,0.32482,0.59674,0.47637,0.15656,0.57198,0.16499,0.26408,0.12378,0.50082,0.10422,0.032274,0.1457,0.052818,0.42212,0.34491,0.041133,0.35724,0.20419,0.020536,0.32746,0.027323,0.059618,0.011192,0.15265,0.0097553,0.00072705,0.014394,0.0028184,0.25125,0.049635,0.0016919,t
0.20281,0.46362,0.17107,0.5,0.20281,1,0.13187,0.42857,0.20281,0,0.091954,0.5,4.20E-32,0.56882,0.0020655,0,-8.26E-32,1.00E-31,0,0.0049236,0,0,0.68485,0.75872,0.60344,0.77411,-7.52E-32,-0.055573,-0.036256,0,0.46902,0.41091,0.13216,0.36185,0.14627,0.25,0.11468,0.34772,0.10141,0.029263,0.099003,0.050294,0.21495,0.24613,0.041133,0.22208,0.16965,0.012519,0.16146,0.021543,0.0625,0.0091337,0.096849,0.010283,0.00043536,0.0069466,0.0021795,0.10443,0.031038,0.0016919,t
0.54172,0.39192,0.13052,0.66667,1,1,0.10989,0.57143,0.20281,0,-0.045977,0.66667,0.87241,0.57636,0.014017,0,-0.66927,0.16286,0,-0.28645,0,0,0.90365,0.91032,0.85053,0.14926,0.45737,-0.43374,0.055551,0,0.81658,0.72292,0.13306,0.40361,0.51552,0.44444,0.11667,0.39192,0.36115,0.017037,0.063857,0.1025,0.1536,0.55573,0.29346,0.68404,0.5293,0.019856,0.37872,0.38007,0.19753,0.014661,0.23104,0.18393,0.0003669,0.0092557,0.020838,0.18492,0.54451,0.19506,t
0.20281,0.80858,-0.030682,0.66667,0.20281,1,0.098901,0.57143,0.20281,0,-0.17241,0.66667,4.20E-32,0.85802,0.045515,0,-2.59E-32,-2.67E-32,0,-0.12858,0,0,0.84436,0.90768,0.75867,0.86946,-2.11E-30,-0.30166,0.16999,0,0.71295,0.67549,-0.029225,0.77808,0.18034,0.44444,-0.027425,0.80858,0.13521,0.00094138,-0.030969,-0.0090207,0.65381,0.42925,0.041133,0.51237,0.45811,0.0094962,0.76554,0.032722,0.19753,0.0080804,0.53772,0.018281,0.00027422,0.011705,0.0010846,0.72196,0.096936,0.0016919,t
0.20281,0.69444,-0.16963,0.55,0.20281,1,0.010989,0.57143,0.20281,0,-0.22989,0,4.20E-32,0.97902,0.022744,0.11839,-1.38E-32,-1.33E-32,1.17E-31,0.079414,-0.24062,0.063809,0.75277,0.83116,0.67127,0.84867,-2.11E-30,0.3995,0.054482,0.55183,0.56666,0.49683,-0.14405,0.59576,0.16078,0.3025,-0.12509,0.57292,0.11155,0.028775,-0.14705,-0.049873,0.48225,0.36866,0.041133,0.3227,0.25042,0.011576,0.46295,0.025969,0.094949,0.0090536,0.28372,0.012589,0.00036545,0.012483,0.0016705,0.46054,0.07385,0.0016919,t
0.20281,0.56199,-0.35961,0.46667,0.20281,1,-0.054945,0.57143,0.20281,0,-0.32184,0,4.20E-32,0.79438,0.067756,0.080606,7.94E-32,1.51E-31,8.74E-32,0.06906,-0.40683,-0.064994,0.66464,0.74125,0.58375,0.77304,1.17E-30,0.30016,0.29043,-0.18416,0.44174,0.3722,-0.26963,0.42568,0.14195,0.21778,-0.22501,0.39339,0.094646,0.12932,-0.25228,-0.10573,0.31583,0.29834,0.041133,0.19667,0.14082,0.067221,0.18964,0.020273,0.049317,0.04611,0.10644,0.0090691,0.014437,0.04923,0.012428,0.15407,0.038765,0.0016919,t
0.072675,0.27631,-0.13593,0.47083,0.20281,1,-0.043956,0.42857,0,0,-0.25287,0,0.057327,0.4188,0.027274,0.04151,-0.042916,0.028126,-0.080758,-0.018181,0.083771,-0.016078,0.91921,0.97323,0.84248,0.71519,0.43942,0.0060802,0.13195,-0.21685,0.84494,0.51935,-0.14095,0.28945,0.07035,0.22168,-0.085811,0.19514,0.034218,0.018477,-0.046884,-0.014321,0.076345,0.052561,0.0052816,0.71652,0.30215,0.013776,0.13194,0.011136,0.061475,0.0055434,0.043776,0.0029428,0.0002234,0.003618,0.00052619,0.04481,0.0071628,0.00021231,t
0.37307,0.56458,0.072016,0.74722,1,0.969,0.15385,0.71429,0.20281,0,-0.13793,0,0.59481,0.48962,0.073023,0.1889,-0.48435,-0.32263,0.31193,0.17197,-0.50919,0.13008,0.95518,0.97734,0.88194,0.43231,0.64907,-0.66253,0.0070973,0.63293,0.91238,0.85648,0.077601,0.61459,0.37527,0.55834,0.072151,0.6328,0.27877,0.0051864,0.050755,0.038948,0.31875,0.55133,0.13918,0.85055,0.88356,0.021527,0.69062,0.15711,0.44415,0.021793,0.5697,0.10208,0.00086629,0.019641,0.011765,0.35142,0.30146,0.033775,t
0.24831,0.38137,0.069952,0.83333,0.63569,0.836,0.10989,0.71429,0.20281,0,0.022989,0.83333,0.072995,0.44927,0.0072142,0,-0.087434,0.013975,0,-0.094212,0,0,0.89683,0.9079,0.83895,0.18379,0.12443,-0.54178,0.026272,0,0.8043,0.89683,0.070772,0.38979,0.23452,0.69444,0.078159,0.47672,0.20693,0.0048933,0.033302,0.02518,0.14545,0.24788,0.061659,0.65599,0.80992,0.0045066,0.35445,0.047772,0.48225,0.0053225,0.34441,0.036893,2.41E-05,0.0026604,0.00065215,0.17066,0.058946,0.0029909,t
0.20281,0.49924,0.044356,0.83333,0.20281,0.836,0.032967,0.71429,0.20281,0,0.011494,0.83333,4.20E-32,0.40298,0.00027494,0,1.38E-32,5.97E-32,0,-0.020807,0,0,0.84087,0.89136,0.79241,0.55318,-2.16E-30,0.2485,-0.0090459,0,0.70706,0.84087,0.042076,0.47842,0.17959,0.69444,0.04956,0.62405,0.16901,0.0019675,0.027643,0.013041,0.24924,0.26503,0.041133,0.49498,0.70354,0.0013842,0.42548,0.032162,0.48225,0.0018786,0.47403,0.028565,2.38E-06,0.00093553,0.00016138,0.25657,0.054691,0.0016919,t
0.20281,0.62135,-0.020668,0.70278,0.20281,0.852,0.032967,0.71429,0.20281,0,-0.13793,0,4.20E-32,0.35956,0.019393,0.18218,6.21E-32,-4.45E-33,6.99E-32,-0.23421,-0.55988,0.10454,0.77008,0.81966,0.69348,0.48033,-1.47E-30,-0.47733,0.12469,0.43844,0.59302,0.64944,-0.017955,0.54531,0.16447,0.4939,-0.019475,0.655,0.14253,0.00042716,-0.016031,-0.0060765,0.38607,0.32986,0.041133,0.3586,0.4269,0.0042451,0.33936,0.027374,0.24847,0.0050614,0.33054,0.020367,5.01E-05,0.0040331,0.00058067,0.19942,0.051369,0.0016919,t
0.20281,0.99254,-0.19857,0.61944,0.20281,0.852,0.010989,0.71429,0.20281,0.49369,-0.1954,0,4.20E-32,0.15076,0.037045,0.1374,1.00E-31,-2.27E-31,-2.33E-32,0.00090423,-0.043628,-0.090389,0.68916,0.77461,0.59728,0.96654,-1.77E-30,-0.027657,0.24584,-0.27955,0.47495,0.51228,-0.15438,0.77955,0.14719,0.38371,-0.16492,0.92224,0.12563,0.039429,-0.24602,-0.05838,0.98514,0.52691,0.041133,0.22768,0.26569,0.026415,0.53052,0.021813,0.1517,0.029629,0.48952,0.015903,0.0019802,0.04701,0.0045368,0.68357,0.10079,0.0016919,t
0.55292,0.39344,-0.059142,0.83333,1,1,-0.010989,0.71429,0.20281,0,-0.045977,0.83333,0.89792,0.65712,0.0012399,0,-0.69407,-0.047942,0,0.073765,0,0,0.91812,0.92259,0.86713,0.13298,0.42097,-0.36691,-0.015634,0,0.84295,0.91812,-0.061255,0.41168,0.5346,0.69444,-0.06608,0.49181,0.46076,0.0034977,-0.029047,-0.047404,0.1548,0.56943,0.30572,0.72766,0.85299,0.0035085,0.3924,0.4115,0.48225,0.0039253,0.36257,0.30162,1.05E-05,0.0015074,0.0036455,0.1866,0.56702,0.21321,t
0.20281,0.79622,-0.03132,0.70694,0.20281,1,-0.010989,0.71429,0.20281,0,-0.045977,0,4.20E-32,0.93572,0.00081374,0.18332,0,5.50E-32,6.99E-32,0.02497,0.011399,-0.019236,0.86054,0.92109,0.77548,0.86093,-1.20E-30,-0.1398,-0.025748,0.65221,0.74052,0.73002,-0.030404,0.78086,0.18379,0.49977,-0.029687,0.84433,0.14338,0.00098092,-0.031129,-0.0092082,0.63397,0.42269,0.041133,0.5528,0.54542,0.0006476,0.80683,0.033989,0.26284,0.00062127,0.63223,0.020952,5.35E-07,0.000743,7.14E-05,0.66517,0.098351,0.0016919,t
0.20281,0.68056,-0.051033,0.48889,0.20281,1,-0.010989,0.71429,0.20281,0,-0.057471,0,4.20E-32,0.97315,0.0025978,0.22773,0,-2.22E-33,8.16E-32,0.024858,-0.18608,0.046693,0.76947,0.84727,0.68773,0.83184,2.03E-30,0.40734,0.051486,0.29138,0.59208,0.45142,-0.044299,0.5968,0.16434,0.23901,-0.033452,0.49907,0.099153,0.0026044,-0.043355,-0.015004,0.46316,0.36129,0.041133,0.35185,0.1812,0.0020225,0.39255,0.027116,0.049895,0.0010104,0.17021,0.0087233,7.63E-06,0.0017741,0.00027949,0.33639,0.059963,0.0016919,t
0.20281,0.66025,0.00063593,0.44861,0.20281,1,0.12088,0.57143,0.20281,0,-0.057471,0,4.20E-32,0.92012,0.035419,0.075283,-1.04E-31,-5.78E-32,-5.25E-32,0.095382,-0.27292,0.067098,0.68153,0.75781,0.59846,0.77626,3.53E-30,-0.15023,-0.19395,-0.41494,0.46449,0.36689,0.00048893,0.51282,0.14556,0.20125,0.00038251,0.44429,0.090984,4.04E-07,0.00052413,0.00018697,0.43593,0.35051,0.041133,0.21768,0.1592,0.0056814,0.20053,0.021328,0.056407,0.0040513,0.11469,0.0097449,0.00015939,0.0048118,0.00099581,0.21091,0.038942,0.0016919,t
0.21202,0.21125,-0.046741,0.44444,1,1,0.054945,0.57143,0,0,-0.045977,0,0.31031,0.31115,0.0057647,0.1642,-0.0097959,-0.038943,0.19933,-0.017458,0.12199,0.025941,0.93865,0.96363,0.87563,0.34108,0.42293,-0.10321,-0.051634,-0.16603,0.88106,0.50061,-0.049494,0.22598,0.20957,0.19753,-0.027853,0.14083,0.094229,0.0021847,-0.012326,-0.014366,0.044627,0.11724,0.044951,0.78694,0.27525,0.0039896,0.13191,0.070813,0.048586,0.0013528,0.043639,0.015931,1.33E-05,0.00064384,0.00069173,0.031309,0.032063,0.0057924,t
0.83392,0,-0.041495,0.37361,1,0,0.010989,0.42857,0.20281,0,-0.045977,0,0.63532,0,0.001965,0.053172,0,-0.023627,0.40145,0,0,0.014439,0.35256,0.39014,0.30385,0.21082,-0.12599,0,0.024764,0.16239,0.1243,0.15806,-0.016503,0,0.30961,0.13959,-0.020786,0,0.31156,0.0017218,0,-0.050162,0,0,0.69542,0.015739,0.023528,0.00027952,0,0.081669,0.017633,0.00041194,0,0.082126,3.30E-06,0,0.0027677,0,0,0.39754,t
0.86714,0,-0.045151,0.45694,1,0,0.021978,0.42857,0.20281,0,-0.13793,0,0.535,0,0.014961,0.053872,0,-0.026617,0.60856,0,0,-0.014904,0.39569,0.43305,0.36075,0.20546,0.55251,0,-0.045831,0.17514,0.15657,0.21697,-0.020154,0,0.36133,0.2088,-0.027662,0,0.39623,0.0020386,0,-0.056757,0,0,0.75192,0.02462,0.054315,0.00048563,0,0.16243,0.057946,0.0010103,0,0.22475,2.52E-05,0,0.0057339,0,0,0.87311,t
0.35138,0.39992,-0.1035,0.66667,1,0.633,-0.032967,0.57143,0.20281,0,-0.091954,0.66667,0.53961,0.2596,0.001164,0,-0.29936,-0.012997,0,0.0046245,0,0,0.81008,0.8274,0.74566,0.27354,0.4196,-0.51486,-0.0025893,0,0.65624,0.64807,-0.094582,0.36921,0.29975,0.44444,-0.092512,0.39992,0.23425,0.010712,-0.051668,-0.052719,0.15993,0.36782,0.12346,0.44091,0.42495,0.0064646,0.27522,0.094623,0.19753,0.0059516,0.20843,0.057196,5.84E-05,0.0030962,0.0025266,0.11203,0.14482,0.024277,k
0.97646,0,-0.23592,0.83333,1,0,0.054945,0.71429,0.86926,0,-0.17241,0.83333,0.0068787,0,0.017844,0,0,0.006281,0,0,0,0,0.8735,0.87794,0.85899,0.036756,-0.034321,0,-0.021512,0,0.76301,0.8735,-0.23247,0,0.89822,0.69444,-0.2636,0,0.81372,0.055658,0,-0.33395,0,0,0.95348,0.58006,0.76162,0.048346,0,0.82004,0.48225,0.060624,0,0.67278,0.0024796,0,0.1227,0,0,0.93869,k
0.79043,0,-0.21987,0.83333,1,0,-0.032967,0.71429,0.20281,0,-0.17241,0.83333,0.37515,0,0.015634,0,0,-0.13727,0,0,0,0,0.88874,0.88422,0.87986,0.015069,-0.12478,0,0.013798,0,0.78986,0.88874,-0.22044,0,0.73978,0.69444,-0.24567,0,0.65869,0.048343,0,-0.25194,0,0,0.62477,0.6234,0.78956,0.044867,0,0.66023,0.48225,0.054267,0,0.52247,0.0020049,0,0.08587,0,0,0.56877,k
0.41537,0.38993,-0.085373,0.83333,0.86049,0.672,0.043956,0.71429,0.20281,0,-0.16092,0.83333,0.48543,0.32446,0.033143,0,-0.41762,-0.2093,0,0.2539,0,0,0.87772,0.88422,0.81961,0.18398,0.40037,-0.45759,-0.038902,0,0.77039,0.87772,-0.084532,0.39004,0.38393,0.69444,-0.095389,0.48741,0.34614,0.0072885,-0.041555,-0.051406,0.15205,0.42395,0.17253,0.6072,0.7792,0.0099222,0.3301,0.18509,0.48225,0.012172,0.33329,0.14867,0.00018624,0.006615,0.0072499,0.13242,0.25327,0.053617,k
0.69951,0,0.078855,0.66667,0.71062,0,0.065934,0.57143,0.67953,0,0.011494,0.66667,0.00058922,0,0.0012164,0,0,0.00021017,0,0,0,0,0.878,0.86892,0.88004,0.0014396,0.0016746,0,-0.00035433,0,0.77089,0.7024,0.078105,0,0.64678,0.44444,0.070485,0,0.46634,0.0062182,0,0.079963,0,0,0.48932,0.59119,0.49209,0.0052679,0,0.42132,0.19753,0.0041877,0,0.21913,2.89E-05,0,0.0067386,0,0,0.24311,k
0.70325,0,0.037838,0.66667,0.71062,0,0.13187,0.57143,0.69547,0,-0.057471,0.66667,8.90E-05,0,0.022524,0,0,0.0012681,0,0,0,0,0.88154,0.87187,0.88377,0.0011643,-0.00065723,0,-0.00073294,0,0.77711,0.70523,0.037629,0,0.65286,0.44444,0.033822,0,0.46884,0.0014317,0,0.038575,0,0,0.49457,0.60103,0.49617,0.00086609,0,0.42514,0.19753,0.00068328,0,0.2193,5.37E-05,0,0.0011112,0,0,0.24348,k
0.55656,0,0.080922,0.66667,0.70424,0,0.13187,0.57143,0.20281,0,-0.057471,0.66667,0.25029,0,0.047963,0,0,-0.028938,0,0,0,0,0.88203,0.8722,0.87585,0.0041627,0.06473,0,0.0072522,0,0.77797,0.70562,0.080519,0,0.51697,0.44444,0.072333,0,0.37104,0.0065484,0,0.06529,0,0,0.30976,0.60561,0.49805,0.016776,0,0.3416,0.19753,0.01318,0,0.17551,0.0005301,0,0.018111,0,0,0.1585,k
0.82675,0,-0.34277,0.66667,0.84774,0,-0.10989,0.57143,0.80389,0,-0.21839,0.66667,0.0016859,0,0.0026265,0,0,0.0013932,0,0,0,0,0.85759,0.85695,0.84897,0.016771,-0.010753,0,-0.0029519,0,0.73546,0.68607,-0.33161,0,0.74666,0.44444,-0.30638,0,0.55117,0.11749,0,-0.4108,0,0,0.68352,0.53882,0.46979,0.085293,0,0.55399,0.19753,0.071022,0,0.30181,0.0082872,0,0.15736,0,0,0.46118,k
0.73946,0,-0.21224,0.66667,0.82621,0,0.010989,0.57143,0.20281,0,-0.21839,0.66667,0.19882,0,0.052874,0,0,-0.11399,0,0,0,0,0.86904,0.86448,0.86395,0.011052,-0.05348,0,0.029888,0,0.75522,0.69523,-0.20807,0,0.67673,0.44444,-0.18971,0,0.49297,0.045047,0,-0.22751,0,0,0.5468,0.56864,0.48261,0.050136,0,0.5343,0.19753,0.040637,0,0.28335,0.0029273,0,0.085254,0,0,0.4076,k
0.43422,0.30353,-0.023211,0.66667,0.82621,0.52,0.021978,0.57143,0.20281,0,-0.16092,0.66667,0.49021,0.21748,0.01293,0,-0.35391,-0.13609,0,0.1246,0,0,0.8584,0.86448,0.80504,0.16047,0.40611,-0.34437,-0.028439,0,0.73686,0.68672,-0.022477,0.29694,0.39252,0.44444,-0.020747,0.30353,0.28948,0.00053876,-0.0087946,-0.01461,0.092129,0.34498,0.18854,0.55508,0.47681,0.0030685,0.19599,0.19876,0.19753,0.0025179,0.13252,0.10682,1.82E-05,0.0013197,0.0025352,0.05379,0.17683,0.065695,k
0.20281,0.75729,-0.0033386,0.66667,0.20281,0.551,0.021978,0.57143,0.20281,0,-0.034483,0.66667,4.20E-32,0.11675,0.0044481,0,5.21E-31,-2.22E-33,0,-0.046193,0,0,0.79686,0.85954,0.7088,0.85453,4.25E-30,-0.43972,0.077308,0,0.63498,0.63749,-0.0030012,0.68773,0.17019,0.44444,-0.0029843,0.75729,0.13521,1.11E-05,-0.0031561,-0.00098158,0.57349,0.40202,0.041133,0.40811,0.40885,0.0011026,0.59084,0.029204,0.19753,0.0010517,0.46497,0.018281,3.27E-06,0.0012796,0.00014117,0.43586,0.083821,0.0016919,k
