1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0.60077,0,0.24775,0.33333,0.60141,0,0.12088,0.28571,0.58865,0,-0.038462,0.33333,3.12E-05,0,0.013148,0,NaN,0.4108,NaN,NaN,NaN,NaN,0,0.0015854,0,0,0,0,0.19139,0.21034,0.17189,0.049295,-0.46321,NaN,0.2318,NaN,-0.0018231,0,0.010663,0,0.036631,0.081231,0.072035,0,0.12144,0.11111,0.14865,0,0.24031,0.061382,0,0.14884,0,0,0.36092,0.0013493,0.0061488,0.0055624,0,0.014405,0.012346,0.024128,0,0.04862,0.0042334,0,0.023659,0,0,0.13069,v
0.57406,0,0.085043,0.33333,0.60141,0,0.10989,0.28571,0.50016,0,-0.064103,0.33333,0.0079421,0,0.072593,0,NaN,0.94331,NaN,NaN,NaN,NaN,0,0.13652,0,0,0,0,0.2112,0.22452,0.19439,0.035155,-0.86533,NaN,-0.97477,NaN,-0.045901,0,-0.088975,0,0.044605,0.089637,0.027285,0,0.12805,0.11111,0.051026,0,0.22963,0.0072323,0,0.04882,0,0,0.32955,0.0020027,0.007491,0.0040028,0,0.01643,0.012346,0.014232,0,0.045517,0.0023188,0,0.013099,0,0,0.11457,v
0.51469,0,-0.16801,0.31389,0.58865,0,0.021978,0.28571,0.46588,0,-0.17949,0,0.011464,0,0.024471,0.018449,NaN,1,0.3338,NaN,NaN,0.69497,0,0.10095,0.020192,0,0,0.12524,0.22506,0.23008,0.21509,0.01064,-1,NaN,-0.93558,-0.34058,-0.03506,0,-0.027277,-0.013398,0.05065,0.089947,-0.057441,0,0.12234,0.098526,-0.094926,0,0.19387,0.028227,0,-0.086474,0,0,0.26491,0.0025785,0.008428,0.0038579,0,0.014498,0.012143,0.012025,0,0.035099,0.0011076,0,0.0086629,0,0,0.069299,v
1,0,-0.236,0.66667,1,0,-0.054945,0.57143,1,0,-0.15385,0.66667,0,0,0.0084744,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.9285,0.94637,0.91286,0.073358,NaN,NaN,0.57046,NaN,0,0,0.0257,0,0.86211,0.78815,-0.33288,0,0.98062,0.44444,-0.2832,0,0.8,0.055696,0,-0.236,0,0,1,0.73906,0.57562,0.10518,0,0.93252,0.19753,0.077991,0,0.53796,0.0027834,0,0.052886,0,0,1,t
0.69351,0.11711,-0.16156,0.66667,1,0.918,-0.043956,0.57143,0.20281,0,-0.11538,0.66667,0.93967,0.14244,0.0059712,0,-0.72654,-0.80072,NaN,0.11756,NaN,NaN,-0.33496,-0.36151,0,0.02678,0,0,0.94574,0.95151,0.9403,0.025394,-0.2098,-0.39113,0.65152,NaN,-0.10288,-0.042053,0.014496,0,0.89442,0.80278,-0.23211,0.12597,0.69269,0.44444,-0.19387,0.11342,0.55481,0.026101,-0.047436,-0.11204,0.013715,0.26454,0.48095,0.80598,0.60111,0.049996,0.034231,0.66698,0.19753,0.03551,0.020885,0.36831,0.00058179,0.0038993,0.016718,0.0046578,0.097511,0.49175,t
0.29491,0.71263,-0.13805,0.58333,1,1,-0.032967,0.57143,0.20281,0,-0.076923,0,0.36998,0.83972,0.0016165,0.12175,-0.54467,0.32766,0.18498,-0.80418,-0.44428,0.47234,-0.38258,0.048298,0.1633,-0.23142,-0.55687,0.056201,0.91173,0.95151,0.83553,0.6272,0.40762,-0.34405,0.56551,0.69027,0.62334,-0.44636,0.032536,0.53555,0.83125,0.67718,-0.19121,0.73899,0.28398,0.34028,-0.14495,0.60392,0.20644,0.019058,-0.24666,-0.040713,0.50784,0.68456,0.086975,0.70527,0.49353,0.035145,0.82821,0.069692,0.15361,0.023454,0.48157,0.036096,0.00032285,0.06661,0.0013893,0.71239,0.29086,0.0081792,t
0.20281,0.91151,-0.067527,0.42083,0.20281,1,0.043956,0.57143,0.20281,0,-0.076923,0,4.62E-32,1,0.022423,0.17208,-5.12E-17,-6.77E-16,1.13E-16,-0.28654,-0.066033,-0.42223,-1.01E-32,-1.31E-31,3.50E-32,-0.33515,-0.10738,-0.22244,0.82583,0.91906,0.74163,1,7.30E-16,0.32178,-0.78879,0.61035,5.89E-31,0.57525,-0.21342,0.71086,0.68199,0.44251,-0.084716,0.85617,0.17689,0.1771,-0.051152,0.55728,0.10242,0.0045599,-0.15432,-0.013695,0.83084,0.60216,0.041133,0.46588,0.18677,0.016623,0.54874,0.030454,0.035665,0.006811,0.1954,0.0090402,0.00020294,0.038986,0.00043171,0.59495,0.10903,0.0016919,t
0.21802,1,-0.015443,0.57639,0.47784,1,0.14283,0.57143,0.20281,0,-0.038462,0,0.017052,0.76812,0.034916,0.13,0.33511,-0.18828,0.14915,-0.29402,-0.23221,-0.69478,0.048331,-0.02769,0.029208,-0.3761,-0.28765,-0.39701,0.8792,0.96556,0.79425,0.95937,0.48325,0.10301,-0.77482,0.64926,0.19621,0.15808,-0.25623,0.64377,0.773,0.64524,-0.020626,1,0.20244,0.33222,-0.016022,0.83737,0.1508,0.00023848,-0.038719,-0.0033669,1,0.71015,0.047532,0.60221,0.44596,0.018014,0.8893,0.036215,0.14725,0.013093,0.54001,0.019856,0.00016734,0.048793,0.00044536,0.88953,0.16479,0.0018597,t
0.71216,0.083017,-0.13137,0.79167,1,1,0.010989,0.71429,0.20281,0,-0.11538,0,0.93186,0.11201,0.027475,0.099708,-0.60539,0.2416,0.35614,-0.23608,0.08977,-0.50204,-0.24647,0.233,0.45154,-0.1023,0.037189,-0.22286,0.981,0.98525,0.98022,0.022377,-0.087185,-0.014363,-0.99425,0.4144,-0.039967,-0.0012855,-0.044544,0.054959,0.96237,0.98886,-0.19577,0.09263,0.73784,0.62674,-0.1872,0.095481,0.67655,0.017257,-0.027343,-0.093554,0.0068919,0.19257,0.50717,0.92487,1,0.066361,0.018844,0.78377,0.47654,0.068491,0.016681,0.62875,0.00099019,0.0026602,0.023982,0.0017845,0.051827,0.58788,t
0.39992,0.76766,-0.27956,0.79861,1,1,-0.076923,0.71429,0.20281,0,-0.24359,0,0.743,0.90334,0.017208,0.083819,-0.85432,0.52896,0.14029,-0.32732,-0.31757,0.8515,-0.882,0.3605,0.14562,-0.31876,-0.34255,0.27428,0.95451,0.98525,0.88213,0.51022,0.51162,-0.45759,0.94784,0.48703,1,-0.55537,0.16047,0.28278,0.91109,0.97059,-0.40536,0.83341,0.40316,0.63778,-0.40186,0.89065,0.38326,0.078152,-0.53806,-0.1118,0.5893,1,0.15994,0.85042,0.96084,0.14013,1,0.18765,0.4784,0.15086,0.92037,0.15768,0.0043279,0.26692,0.013272,0.84861,0.78164,0.049073,t
