1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
0.8688,0.14393,-0.21809,0.74659,1,0.97042,1,0.57143,0,0,-0.95511,0.56667,0.82804,0.20326,0.2382,0.27405,-0.32891,0.54802,0.37513,0.13916,-0.17216,0.098893,-0.18491,0.5157,0.33057,0.13284,-0.10845,0.097915,0.96486,0.97064,0.21568,0.69183,0.047453,0.46833,-0.093261,0.69114,0.04769,0.4582,-0.060048,0.50324,0.94982,0.70343,-0.21933,0.13576,0.81991,0.39393,-0.17297,0.10642,0.58331,0.03609,-0.071578,-0.16023,0.017334,0.10469,0.57427,0.60057,0.29889,0.37142,0.32873,0.55049,0.79591,0.50739,0.48958,0.45161,0.81189,0.90432,0.42058,0.48756,0.74023,0.98633,2.95E-16,3.27E-17,0.1645,3.57E-17,0.018744,-3.11E-16,1.31E-17,0.1136,0,0.00086357,0.78977,0.65093,0.69602,0.75376,0.76711,0.16697,0.22731,-0.73408,-0.6914,-0.70494,0.3085,0.016249,0.73238,0.71066,0.71077,0.47591,0.29691,0.45215,0.24093,-0.40644,0.52717,0.20512,-0.15789,t
0.81778,0.13875,-0.29079,0.71823,1,0.89684,0.342,0.57143,0,0,-0.45,0.46667,0.72769,0.18643,0.12064,0.20056,-0.32142,0.58801,0.44525,0.2746,-0.11425,-0.35601,-0.16223,0.36915,0.31466,0.17865,-0.058966,-0.2146,0.93834,0.93266,0.49382,0.32343,0.41,0.14391,0.30772,0.74178,0.26411,0.092194,0.096408,0.31592,0.97289,0.71273,-0.308,0.13783,0.81285,0.39482,-0.24027,0.10687,0.57204,0.069482,-0.09963,-0.21778,0.017443,0.10287,0.55104,0.69654,0.30138,0.19821,0.30084,0.62903,0.85231,0.47239,0.24123,0.38161,0.85659,0.85058,0.40287,0.35755,0.70829,0.92825,-6.81E-17,0,0.040446,0.29653,0.92299,-4.31E-16,0,-0.080882,1.11E-16,-0.26311,0.73141,0.61111,0.66758,0.69959,0.71159,0.15683,0.63807,-0.54081,-0.49047,-0.77505,0.42498,-0.35782,0.54701,0.61553,0.77035,0.4447,0.27672,0.23867,0.36594,-0.24763,0.51517,-0.21859,-0.13952,t
0.91926,0.25393,-0.48572,0.69537,1,0.80216,0.472,0.71429,1,0,-0.86921,0,0.73611,0.3049,0.35501,0.45427,-0.53884,-0.3261,0.23611,-0.07347,-0.17264,-0.1317,-0.34982,-0.35322,0.25257,-0.10486,-0.17149,-0.20495,0.83804,0.96956,0.085411,0.81646,-0.077741,0.51403,0.0051585,0.91977,-0.080024,0.66915,0.0044049,0.93669,0.79529,0.63159,-0.47089,0.23088,0.83631,0.37928,-0.39822,0.19408,0.63802,0.19868,-0.31214,-0.41907,0.059878,0.21689,0.71356,0.83754,0.4152,0.46589,0.38204,0.62349,1,0.63501,0.55328,0.47286,0.82848,0.93814,0.52238,0.61207,0.70533,0.88656,0,6.74E-17,0.0298,0,-0.020811,-7.01E-16,-5.66E-16,-0.038386,1.09E-16,0.0077785,0.7294,0.74003,0.68699,0.68196,0.68886,0.099334,0.29828,-0.65433,-0.75176,-0.74312,0.42413,-0.055969,0.6555,0.71933,0.7393,0.58645,0.13224,0.19351,0.43081,-0.59879,0.35047,-0.13447,-0.15821,k
0.81721,0.34166,-0.14124,0.75084,1,0.78832,0.39137,0.71429,1,0,-0.454,0.46667,0.72487,0.38874,0.15014,0.32379,-0.54862,0.080393,0.24686,-0.14267,0.14056,0.30843,-0.39908,0.056197,0.22123,-0.14953,0.1331,0.26354,0.88963,0.9413,0.28944,0.59485,0.13716,0.38276,-0.012961,0.92824,0.11959,0.48022,-0.0061436,0.68123,0.88206,0.71251,-0.14306,0.32456,0.77677,0.43522,-0.12306,0.2775,0.60276,0.016534,-0.12019,-0.10662,0.10669,0.25533,0.55502,0.65277,0.3664,0.26175,0.34608,0.57576,0.79191,0.56939,0.31584,0.43523,0.77733,0.84979,0.59637,0.38551,0.74764,0.91009,-6.75E-17,0,0.19067,3.26E-16,0.027992,0,0,-0.039003,1.10E-16,5.78E-05,0.72604,0.81713,0.61387,0,0.70268,0.20808,0.32833,-0.56231,0,-0.68069,0.1799,-0.25989,0.56734,0,0.68154,0.45785,0.085059,0.20132,0.34417,-0.29071,0.27941,0.12808,0.10978,k
0.85644,0.37306,-0.053372,0.72752,1,0.85553,0.44,0.71429,1,0,-0.47358,0,0.78038,0.40293,0.11832,0.35603,-0.60618,-0.23343,0.35884,-0.082027,-0.38883,0.29688,-0.4658,-0.1503,0.34989,-0.077699,-0.39308,0.23613,0.8656,0.88775,0.28347,0.58997,-0.08754,0.27227,-0.35161,0.68987,-0.07887,0.34635,-0.14734,0.52871,0.85023,0.68395,-0.053556,0.35109,0.80647,0.41604,-0.045876,0.29894,0.62321,0.0024039,-0.050495,-0.042992,0.12951,0.2975,0.62067,0.62597,0.40799,0.25873,0.41919,0.64579,0.74583,0.62267,0.30662,0.51774,0.8563,0.88894,0.61053,0.33991,0.72809,0.88817,0.12941,-1.68E-17,-0.11251,0.14436,0.043874,-6.99E-16,0,-0.16173,0,0.015789,0.72025,0.82668,0.5398,0.68458,0.68954,0.019047,0.31326,-0.55021,-0.6956,-0.63451,0.45663,-0.15869,0.55908,0.75759,0.63719,0.4764,0.079442,0.23051,0.5186,-0.40455,0.26442,0.12512,-0.24157,k
0.69996,0.31029,-0.20992,0.76057,1,0.727,0.30789,0.57143,1,0,-0.41663,0.63333,0.59401,0.32005,0.085557,0.17186,-0.48148,0.34184,0.23531,0.11123,-0.061724,0.46974,-0.28768,0.16329,0.13908,0.079852,-0.038638,0.22073,0.84094,0.83732,0.72408,0.34855,0.40516,0.07564,0.50958,0.70394,0.24479,0.065913,0.13957,0.28811,0.87417,0.75671,-0.22292,0.30903,0.69755,0.49531,-0.20548,0.28315,0.58005,0.040509,-0.17994,-0.15054,0.097595,0.22029,0.45162,0.44771,0.33923,0.18671,0.33965,0.52775,0.48966,0.47525,0.20311,0.38508,0.64237,0.73578,0.54119,0.29786,0.74642,0.84128,0.11047,-1.54E-17,-0.028033,0,0.04364,0.0069859,0,0,0,0.043057,0.64934,0.73821,0.58374,0,0.63618,0.3841,0.6381,-0.31952,0,-0.23554,-0.21227,-0.57357,0.36276,0,0.26576,0.4399,0.088616,0.24836,0.35856,-0.05182,0.28245,-0.0049939,-0.10109,k
0.78822,0.22623,-0.18974,0.79004,1,0.76116,0.33095,0.57143,1,0,-0.40253,0.63333,0.66883,0.26205,0.07789,0.23,-0.3871,0.5053,-0.33041,0.0030883,0.011552,-0.13314,-0.22208,0.24438,-0.23973,0.0019141,0.0075699,-0.069059,0.81684,0.79198,0.21137,0.31445,-0.099421,0.1437,0.38857,0.67957,-0.060541,0.10762,0.096453,0.30562,0.82956,0.76792,-0.19686,0.22012,0.76741,0.53753,-0.19405,0.21568,0.68242,0.033288,-0.11927,-0.15412,0.05218,0.18191,0.576,0.72523,0.3828,0.2458,0.40656,0.6168,0.78862,0.53321,0.26585,0.45829,0.74643,0.81902,0.48332,0.28331,0.77828,0.81561,-0.22446,1.53E-17,0.36672,0.26348,0.68008,-0.0075254,0,0.031069,9.90E-17,-0.31847,0.6582,0.6694,0.57464,0.63841,0.63121,0.13057,0.2621,-0.51147,-0.48413,-0.65945,0.20236,-0.14416,0.51577,0.58606,0.65707,0.44504,0.13958,0.21942,0.31746,-0.2276,0.36111,0.061526,-0.28765,k
0.82277,0.29053,-0.32992,0.74643,1,0.61868,0.54921,0.57143,1,0,-0.59458,0.43333,0.75849,0.3018,0.21323,0.21402,-0.52267,0.27899,0.20716,0.075419,-0.19104,0.38805,-0.34268,0.23774,0.1544,0.082998,-0.12959,0.32125,0.94573,0.92686,0.22182,0.47432,0.21934,0.21267,0.50232,0.8396,0.17469,0.20993,0.25338,0.44734,0.97548,0.73688,-0.34764,0.28711,0.81358,0.42092,-0.27964,0.22957,0.59039,0.088285,-0.23363,-0.24538,0.075493,0.21392,0.55056,0.56312,0.30136,0.31874,0.27622,0.53806,0.6981,0.47855,0.39302,0.35497,0.74234,0.85814,0.52413,0.47007,0.73593,0.94923,5.52E-16,-5.46E-18,-0.31778,-1.67E-16,0.24605,0,3.06E-18,-0.013281,0,-0.066685,0.74021,0.7914,0.68413,0.71105,0.72059,0.21687,0.81551,-0.63043,-0.3752,-0.64611,0.1215,-0.70981,0.63216,0.61529,0.64995,0.45003,0.091594,0.2658,0.33189,-0.29423,0.29169,0.25559,-0.16188,k
0.78478,0.33546,-0.24647,0.70788,1,0.68,0.82458,0.71429,1,0,-1,0.5,0.81635,0.36536,0.27757,0.2617,-0.49368,-0.10174,-0.12713,0.20022,0.2327,0.24091,-0.36946,-0.10262,-0.1087,0.27661,0.19206,0.25161,0.82333,0.88365,0.08861,0.47827,-0.16352,0.80646,0.050109,0.83977,-0.13567,0.87955,0.028958,0.49682,0.83066,0.68355,-0.25403,0.32427,0.75905,0.42534,-0.2226,0.28244,0.60003,0.055359,-0.22643,-0.19645,0.11309,0.26471,0.56278,0.61759,0.421,0.64693,0.40951,0.66776,0.68139,0.59498,0.70992,0.46836,0.81991,0.83275,0.57874,0.52699,0.70297,0.83898,0.60285,-1.17E-17,0.11386,0.077386,-0.12323,-0.88098,-1.09E-17,-0.11625,-0.7143,0.13905,0.66588,0.75931,0.59814,0.63786,0.64005,0.081172,0.48511,-0.67525,-0.66452,-0.53912,0.31976,-0.33037,0.67475,0.69794,0.5467,0.39516,0.084914,0.4331,0.39262,-0.17304,0.27902,0.033604,0.12755,k
0.82262,0.18751,-0.28778,0.73922,1,0.70458,0.49595,0.71429,1,0,-0.82563,0.53333,0.73408,0.21983,0.20333,0.25653,-0.40165,0.13979,0.24694,0.18115,-0.38821,-0.047532,-0.2211,0.11444,0.19823,0.16615,-0.24606,-0.042068,0.87873,0.87225,0.27064,0.52625,-0.098684,0.37634,-0.15952,0.68429,-0.081442,0.33396,-0.082764,0.42044,0.86242,0.69437,-0.28853,0.17632,0.77398,0.42276,-0.24737,0.15026,0.59863,0.068786,-0.13469,-0.21914,0.032203,0.14136,0.56359,0.64282,0.33919,0.37498,0.29176,0.58175,0.77817,0.52597,0.4515,0.36614,0.78375,0.85537,0.44067,0.45622,0.73208,0.8936,-0.057706,-8.54E-18,0.04328,-1.95E-16,-0.035449,-0.64475,-7.18E-17,0.030271,2.20E-16,0.12517,0.72547,0.67685,0.66047,0.69556,0.70054,0.14173,0.53589,-0.65926,-0.45786,-0.67764,0.28776,-0.38563,0.65896,0.66772,0.67842,0.4545,0.16797,0.24946,0.30815,-0.30915,0.40031,-0.16176,-0.10265,k
0.74211,0.35227,-0.17023,0.69428,1,0.551,0.66695,0.57143,1,0,-0.48295,0.46667,0.57873,0.32985,0.14953,0.27526,-0.59645,-0.16082,0.33511,0.59662,-0.01909,-0.27339,-0.35711,-0.10024,0.24742,0.57481,-0.015353,-0.21493,0.86778,0.86406,0.49729,0.42316,0.41359,0.32343,-0.11164,0.90093,0.27176,0.31526,-0.044541,0.51417,0.90481,0.69286,-0.18133,0.35191,0.7418,0.40119,-0.14786,0.28523,0.54567,0.025895,-0.16103,-0.12581,0.12227,0.25774,0.49345,0.47096,0.34673,0.23707,0.29563,0.52318,0.52993,0.49975,0.26532,0.34483,0.65515,0.76941,0.55447,0.3862,0.69121,0.8734,-0.069335,-3.17E-17,-0.19429,9.08E-17,0.040332,-0.027055,8.90E-17,-0.068322,0,-0.037917,0.67119,0.78068,0.58571,0.64736,0.65468,0.4628,0.78195,-0.22467,-0.37135,-0.22357,-0.16702,-0.73883,0.34942,0.58946,0.25436,0.49541,0.065499,0.39915,0.24237,-0.16215,0.24426,0.39154,-0.050565,k
0.73215,0.34982,-0.18227,0.74297,1,0.80837,0.36268,0.71429,1,0,-0.505,0.53333,0.55953,0.36777,0.13993,0.23044,-0.559,0.44028,0.31299,0.31105,0.15076,0.54846,-0.34749,0.26104,0.2079,0.30612,0.11714,0.38166,0.90827,0.91745,0.79025,0.32428,0.17279,0.46719,0.39248,0.91879,0.097732,0.42095,0.13261,0.42001,0.94892,0.74293,-0.19453,0.35017,0.7333,0.43983,-0.16218,0.29018,0.55151,0.028419,-0.16391,-0.12723,0.11544,0.24174,0.45978,0.44136,0.32902,0.22321,0.34749,0.48132,0.51877,0.49539,0.26095,0.4234,0.62961,0.75861,0.58239,0.37459,0.7338,0.90059,-0.10232,4.14E-18,0.15064,-0.14241,-0.1055,0.036608,-1.16E-17,0,1.07E-16,0.0046317,0.69488,0.80412,0.61344,0.67828,0.684,0.55604,0.63264,-0.2196,-0.42195,-0.37661,-0.23735,-0.48726,0.35612,0.61621,0.39504,0.46703,0.083767,0.22259,0.41399,-0.21304,0.27342,0.089722,0.096922,k
0.81133,0.30625,-0.19037,0.74388,1,0.86732,0.38784,0.71429,1,0,-0.91753,0.6,0.68112,0.31728,0.15458,0.27128,-0.55573,0.31054,0.26156,0.37098,0.13098,0.23842,-0.35402,0.21351,0.20798,0.35641,0.10257,0.1892,0.9145,0.93668,0.26887,0.57064,0.25259,0.37143,-0.045447,0.88076,0.20909,0.41235,-0.021409,0.57949,0.92708,0.72176,-0.19716,0.29746,0.7885,0.4249,-0.16345,0.24512,0.5897,0.029878,-0.14444,-0.14191,0.085259,0.22601,0.54413,0.66353,0.34494,0.32834,0.34317,0.53086,0.80929,0.53892,0.39832,0.43389,0.72057,0.83999,0.53847,0.39363,0.73749,0.93004,0.014356,2.15E-18,-0.031265,0.14778,0.050936,-0.030306,-6.03E-18,0.017428,0,-0.024072,0.72852,0.79473,0.637,0.70069,0.70787,0.18493,0.45624,-0.6618,-0.62858,-0.70522,0.22442,-0.403,0.66151,0.72456,0.70459,0.48359,0.10636,0.32236,0.34048,-0.30278,0.3064,-0.1912,0.025643,k
0.78435,0.35699,-0.40875,0.70255,1,0.71284,0.433,0.57143,0.73684,0,-0.85558,0.5,0.72282,0.39872,0.22793,0.24428,-0.53405,0.39746,0.1748,0.31176,-0.28669,0.49141,-0.39288,0.34184,0.13587,0.40773,-0.23881,0.44935,0.8984,0.87078,0.56648,0.4466,0.12381,0.0081503,0.32947,0.82444,0.093406,0.0089732,0.16673,0.45536,0.91974,0.68839,-0.4275,0.35016,0.7698,0.3896,-0.34071,0.2774,0.55348,0.14159,-0.37162,-0.30281,0.11909,0.26181,0.52277,0.54815,0.33735,0.33148,0.41252,0.56143,0.65037,0.51271,0.39118,0.50737,0.74133,0.82187,0.60542,0.4924,0.69669,0.90354,0.24787,1.46E-17,-0.23369,-2.23E-16,-0.0051,-0.00042103,-1.82E-16,-0.076288,0,0.12463,0.708,0.81417,0.67174,0.67909,0.6892,0.1757,0.3842,-0.54924,-0.56304,-0.55642,0.19551,-0.11989,0.56238,0.67069,0.56375,0.42935,0.083094,0.30736,0.28729,-0.21376,0.27408,-0.37089,-0.10295,k
0.77169,0.30252,-0.28966,0.71227,1,0.82616,0.30289,0.71429,1,0,-0.51742,0.53333,0.55082,0.37491,0.10846,0.241,-0.45975,0.45559,0.29371,0.45094,-0.068566,0.59275,-0.28629,0.23595,0.19796,0.39447,-0.05501,0.37136,0.86579,0.9246,0.45086,0.48251,0.12143,0.34376,0.4098,0.81216,0.08312,0.38146,0.14869,0.46312,0.87296,0.68736,-0.29836,0.29225,0.74592,0.40926,-0.25016,0.24357,0.56421,0.072665,-0.22807,-0.21576,0.087403,0.22308,0.51714,0.58612,0.34085,0.23185,0.3522,0.51726,0.68046,0.50688,0.26772,0.42386,0.66831,0.79131,0.58162,0.34045,0.7056,0.87759,-0.23707,1.31E-16,0.14957,9.37E-17,-0.052866,0.78042,0,-0.026954,0,-0.044363,0.69335,0.7647,0.63651,0.66745,0.67345,0.16742,0.49517,-0.4868,-0.44498,-0.56655,0.16184,-0.42639,0.50092,0.63229,0.574,0.52575,0.10135,0.24185,0.42021,-0.27016,0.30928,-0.18459,0.084729,k
0.81353,0.37158,-0.23659,0.73685,1,0.69532,0.42,0.71429,1,0,-0.51447,0.63333,0.59982,0.3829,0.17394,0.31214,-0.65661,0.2471,0.092464,0.16481,-0.11563,0.039968,-0.43121,0.16912,0.074011,0.18452,-0.1067,0.036089,0.90544,0.96548,0.31624,0.62283,0.047595,0.49863,-0.087069,0.88473,0.038627,0.63532,-0.045454,0.65233,0.91271,0.71091,-0.24364,0.35887,0.78616,0.41871,-0.20208,0.29586,0.58823,0.046345,-0.21873,-0.1776,0.12605,0.27614,0.54943,0.60624,0.3516,0.30056,0.38006,0.52529,0.73625,0.54698,0.36305,0.47848,0.70996,0.83283,0.59625,0.41978,0.73374,0.92689,-0.048293,-1.46E-16,-0.058984,-0.14715,-0.032269,0.0078669,1.92E-16,-0.021692,0,0.015323,0.72618,0.83726,0.64919,0.69724,0.70447,0.16164,0.21714,-0.56272,-0.56388,-0.62391,0.19724,-0.048413,0.57476,0.68945,0.62978,0.52634,0.072813,0.21599,0.27986,-0.40345,0.25454,-0.071511,0.026213,k
0.79919,0.37125,-0.39471,0.73097,1,0.60326,0.33842,0.71429,1,0,-0.456,0.56667,0.68182,0.39009,0.1615,0.20048,-0.59415,-0.26669,0.16435,0.2347,0.18422,0.28235,-0.4199,-0.18752,0.1124,0.25556,0.13751,0.19688,0.9082,0.925,0.4531,0.51598,0.18035,0.36909,0.1725,0.91033,0.14204,0.43203,0.078984,0.48961,0.92615,0.71345,-0.4112,0.36273,0.78131,0.41558,-0.33731,0.29576,0.57817,0.1301,-0.36772,-0.29358,0.12691,0.27336,0.53479,0.54256,0.31108,0.2455,0.34481,0.55043,0.65331,0.47983,0.29403,0.43041,0.73761,0.82977,0.60129,0.41999,0.72035,0.91914,0.046061,0,0.009747,1.94E-16,0.026853,0.042633,0,0.036562,0,0.017278,0.71898,0.83191,0.67841,0.69135,0.69921,0.20901,0.73183,-0.45194,-0.43524,-0.53446,0.11783,-0.55332,0.48016,0.59432,0.54579,0.46231,0.070412,0.18209,0.58318,-0.25891,0.25366,-0.088607,0.31609,k
0.79526,0.33186,-0.44818,0.73528,1,0.71095,0.443,0.85714,1,0,-0.65589,0.76667,0.60915,0.3587,0.18092,0.19619,-0.58179,0.24025,0.059451,-0.27406,0.16553,0.067436,-0.37267,0.169,0.038019,-0.30288,0.11721,0.049235,0.89922,0.8869,0.30427,0.4813,0.036796,0.14109,0.32247,0.80681,0.026455,0.15296,0.15093,0.41459,0.90792,0.71055,-0.46229,0.32104,0.76977,0.42049,-0.38526,0.26594,0.57871,0.16773,-0.37324,-0.3317,0.10141,0.24315,0.52953,0.53641,0.33592,0.28506,0.29654,0.51446,0.6459,0.51813,0.3414,0.37016,0.6894,0.81823,0.57335,0.44815,0.72412,0.90767,0.39825,1.06E-17,-0.059295,6.48E-17,0.069235,0.17951,-2.98E-17,-0.03011,1.10E-16,0.1215,0.71842,0.80606,0.68689,0.69186,0.69859,0.20046,0.58551,-0.56137,-0.59592,-0.57645,0.080358,-0.52144,0.5672,0.70871,0.58342,0.50759,0.083483,0.22105,0.88306,-0.29811,0.27442,-0.19203,0.62912,k
0.76326,0.35368,-0.31655,0.76197,1,0.72895,0.32474,0.71429,1,0,-0.50121,0,0.59267,0.39892,0.11711,0.36548,-0.56117,0.64489,-0.19731,-0.46957,0.084889,0.13523,-0.37391,0.36,-0.16987,-0.44029,0.086514,0.10842,0.87603,0.87041,0.19877,0.52245,-0.0076642,0.16582,0.39438,0.91003,-0.0056628,0.1975,0.15472,0.66497,0.88549,0.73716,-0.32688,0.34252,0.73962,0.46405,-0.28977,0.30182,0.59148,0.085987,-0.28871,-0.23107,0.11836,0.25558,0.50125,0.55488,0.38702,0.27289,0.33256,0.52457,0.65019,0.5809,0.31804,0.40395,0.68406,0.78903,0.60513,0.35544,0.76089,0.8908,-0.20199,-4.13E-18,-0.059279,2.52E-16,-0.020501,-0.032023,1.16E-17,0.1151,1.07E-16,-0.061105,0.6976,0.80478,0.6476,0.67857,0.67987,0.25356,0.58048,-0.5969,-0.51105,-0.57532,0.04557,-0.54446,0.59751,0.67287,0.58215,0.47453,0.076637,0.2215,0.52949,-0.24843,0.26668,-0.1223,-0.20062,k
0.76153,0.26406,-0.25943,0.73498,1,0.81611,0.277,0.71429,1,0,-0.46984,0,0.45948,0.29703,0.11391,0.31107,-0.54961,0.019271,0.47389,-0.066701,-0.40275,0.48456,-0.27823,0.0093415,0.33142,-0.053225,-0.32676,0.35347,0.89704,0.88727,0.2926,0.42546,0.32184,0.44586,0.076755,0.76334,0.18895,0.41353,0.0268,0.46439,0.89778,0.70403,-0.26525,0.2532,0.73065,0.41748,-0.2215,0.21017,0.55041,0.055844,-0.17081,-0.18269,0.063794,0.18409,0.48247,0.58982,0.37079,0.23536,0.33648,0.46175,0.71477,0.57559,0.2837,0.4227,0.62275,0.77168,0.51709,0.34521,0.73192,0.90024,-0.25501,-1.07E-17,-0.07766,0.14683,0.01564,0.031293,-1.80E-17,0.45022,0,-0.1312,0.71743,0.75674,0.65414,0.69571,0.70252,0.28599,0.33047,-0.52831,-0.65786,-0.67815,0.023484,-0.23642,0.54096,0.72579,0.67896,0.58909,0.11415,0.2067,0.49937,-0.22034,0.32374,-0.19885,-0.10265,k
0.82284,0.16682,-0.18107,0.6885,1,0.80205,0.48942,0.57143,1,0,-0.44647,0,0.5528,0.20252,0.091483,0.37312,-0.42915,0.11577,0.35702,-0.51549,-0.46671,0.41014,-0.19677,0.055167,0.29995,-0.30439,-0.34243,0.29364,0.83037,0.81982,0.26127,0.25299,0.17115,0.17933,-0.091578,0.64388,0.084988,0.10591,-0.022097,0.33081,0.82191,0.65225,-0.18309,0.15821,0.78079,0.3914,-0.15472,0.13289,0.59522,0.029065,-0.080471,-0.1472,0.027204,0.13426,0.60182,0.68551,0.42762,0.266,0.34076,0.59108,0.77752,0.62128,0.30008,0.40065,0.7461,0.83563,0.42177,0.30512,0.69306,0.82141,0.13335,2.56E-16,0.16449,0.27484,0.73539,0.045387,1.79E-16,-0.13774,0,-0.20377,0.68662,0.62293,0.59378,0.65121,0.65686,0.15261,0.34322,-0.54998,-0.69828,-0.69389,0.23653,-0.2629,0.55682,0.72167,0.69106,0.57168,0.21247,0.22454,0.59339,-0.44348,0.44856,0.074843,-0.56213,k
0.89811,0.44995,-0.048247,0.7108,1,0.97468,0.68,0.71429,1,0,-1,0.46667,0.65638,0.56775,0.27265,0.30096,-0.71217,0.44192,0.18808,-0.034213,0.37372,-0.053963,-0.59575,0.39613,0.15463,-0.058395,0.41233,-0.059902,0.82173,0.9413,0.21268,0.61596,-0.14678,0.53853,-0.23793,0.51373,-0.12393,0.8309,-0.15465,0.36988,0.80812,0.66904,-0.048472,0.42396,0.84673,0.41884,-0.042733,0.37151,0.6734,0.0020718,-0.058064,-0.042982,0.19869,0.39683,0.71983,0.68976,0.34314,0.49315,0.5906,0.64483,0.77921,0.49655,0.55412,0.69164,0.8107,0.91185,0.72572,0.51549,0.70856,0.85195,0.00755,-1.27E-16,0.20802,-0.13687,-0.01386,0.040294,-3.57E-16,-0.31674,0,0.034138,0.6935,0.83586,0.50882,0.65153,0.65387,0.071383,0.2553,-0.62784,-0.40413,-0.61317,0.39719,0.078895,0.62686,0.58276,0.61577,0.63428,0.081441,0.43383,0.29212,-0.61349,0.2668,-0.019162,0.084623,s
0.95343,0.6002,-0.39696,0.75214,1,1,0.99858,0.71429,1,0,-1,0.8,0.76165,0.74748,0.31478,0.21591,-0.83837,0.55599,-0.11049,0.013757,0.43918,-0.064837,-0.86684,0.57685,-0.082884,0.028948,0.47091,-0.065502,0.86282,0.91853,0.19997,0.74577,-0.14278,0.39287,0.31028,0.88928,-0.14289,0.7653,0.23845,0.59672,0.77287,0.64483,-0.36325,0.5151,0.81874,0.40682,-0.32273,0.45489,0.6562,0.12166,-0.5528,-0.32567,0.30669,0.48747,0.70373,0.67127,0.25967,0.45246,0.53606,0.57102,0.87426,0.43322,0.58611,0.72375,0.82764,0.97011,0.84519,0.57079,0.74145,0.90111,2.17E-16,0,-0.4929,0,0.087913,0,2.06E-16,-0.41415,0,-0.011653,0.78952,1,0.72852,0.74309,0.74751,0.0043692,0.10658,-0.7446,-0.51605,-0.7546,0.4573,0.12987,0.74272,0.51011,0.75343,0.66664,0.06041,0.56767,0.58965,-0.73091,0.22472,-0.46665,0.58335,s
0.86657,0.5545,-0.1361,0.95216,1,0.95721,0.46095,0.71429,1,0,-0.67905,0.8,0.73933,0.66494,0.096556,0.29472,-0.73254,0.067609,0.060337,-0.11992,0.0026211,-0.7228,-0.70384,0.038276,0.052101,-0.13182,0.0030971,-0.47251,0.84885,0.84066,0.35704,0.35089,0.095064,0.014249,-0.37827,0.80212,0.064292,0.017958,-0.11044,0.43135,0.8589,0.92211,-0.14069,0.53755,0.84059,0.74858,-0.16084,0.61086,0.86692,0.016422,-0.20105,-0.11653,0.30055,0.46998,0.66749,0.51469,0.312,0.29642,0.58622,0.61076,0.58377,0.4533,0.3344,0.68926,0.77093,0.89327,0.79539,0.3103,0.93584,0.84875,-6.31E-17,-1.65E-16,0.067324,6.10E-17,0.022127,-2.66E-16,1.40E-17,0.034435,0,-0.0011533,0.69208,0.88369,0.57583,0.67769,0.65816,0.19886,0.35907,-0.57214,-0.3583,-0.53267,0.11545,-0.11522,0.57856,0.46494,0.5396,0.5169,0.0597,0.33943,0.3394,-0.45414,0.22565,-0.00052674,-0.24247,s
1,0.54778,-0.055375,0.87427,1,0.76621,0.43,0.71429,0,0,-0.45274,0.6,0.64797,0.67241,0.10466,0.35863,-0.94125,0.10925,0.58426,0.66317,-0.1222,0.062618,-0.85139,0.060286,0.52101,0.7632,-0.16017,0.047012,0.83581,0.98708,0.32052,0.5896,0.067976,-0.29865,-0.54124,0.4623,0.055789,-0.49062,-0.21325,0.35549,0.73523,0.73608,-0.049763,0.46168,0.84331,0.55724,-0.053051,0.48923,0.81104,0.0024001,-0.071349,-0.048305,0.25898,0.47306,0.78482,0.70206,0.29912,0.22604,0.46101,0.53084,0.90191,0.49223,0.28883,0.61394,0.75895,1,0.79827,0.31978,0.86582,0.86167,7.15E-16,0,-0.1976,0.15567,-0.14458,-3.02E-16,0,0.0068847,0,0.0076562,0.78612,0.96729,0.57928,0.74817,0.73614,0.13836,0.39612,-0.60609,-0.48064,-0.77678,0.3023,-0.12346,0.6142,0.58012,0.77412,1,0.051212,0.26919,0.31033,-1,0.21297,0.033502,-0.20644,s
0.84237,0.59653,-0.12876,0.59691,1,0.89837,0.41647,0.71429,1,0,-0.388,0,0.56416,0.73813,0.10004,0.54897,-0.82232,-0.23218,0.68839,0.58032,-0.2036,0.41923,-0.72717,-0.11687,0.70868,0.6841,-0.34593,0.38072,0.7775,0.92409,0.35436,0.68523,0.57188,-0.085262,-0.048736,0.95626,0.47213,-0.15821,-0.020238,0.98077,0.75013,0.5512,-0.12691,0.55142,0.77913,0.30626,-0.099302,0.42887,0.54996,0.0153,-0.21302,-0.11156,0.36211,0.51165,0.65661,0.77504,0.44006,0.26288,0.68252,0.61602,0.84441,0.61415,0.28487,0.77085,0.74692,0.85382,0.83998,0.31534,0.62331,0.82063,0,-1.84E-16,0.23809,-0.132,0.10141,0,1.72E-16,0.042803,0,0.004483,0.666,0.87248,0.55221,0.61749,0.62952,0.19619,0.096932,-0.5254,-0.49693,-0.62976,0.17513,0.15526,0.52746,0.63584,0.63019,0.62844,0.051363,0.22979,0.38563,-0.5114,0.21044,-0.00048399,-0.021393,s
