1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0.85644,0.62156,-0.053372,0.72752,1,0.85553,0.44,0.71429,1,0,-0.47358,0,0.82182,0.53906,0.15383,0.35603,-0.64402,-0.1796,0.33579,-0.04985,-0.41223,0.29688,-0.53735,-0.1503,0.34989,-0.059432,-0.41018,0.23613,0.88414,0.89937,0.34285,0.70965,-0.078673,0.30714,-0.43022,0.72143,-0.15826,0.38695,-0.28899,0.53908,0.86237,0.68395,-0.053556,0.63669,0.93215,0.41604,-0.045876,0.48556,0.62321,0.0024039,-0.075698,-0.042992,0.35765,0.58144,0.69234,0.68,0.45964,0.042023,0.53063,0.64206,0.1744,0.020554,0.35294,0.36228,0.017571,0.15475,0.019859,0.19322,0.42487,0.53807,k
0.69996,0.51697,-0.20992,0.76057,1,0.727,0.30789,0.57143,1,0,-0.41663,0.79167,0.62555,0.42817,0.11123,0.17186,-0.51153,0.26301,0.22019,0.067601,-0.065439,0.46974,-0.33187,0.16329,0.13908,0.061078,-0.040319,0.22073,0.85896,0.84829,0.87574,0.41926,0.36412,0.085328,0.62351,0.73614,0.4912,0.07364,0.27375,0.29376,0.88665,0.75671,-0.22292,0.56043,0.80626,0.49531,-0.20548,0.45991,0.58005,0.040509,-0.26976,-0.15054,0.26952,0.43055,0.50377,0.75057,0.62108,0.054211,0.38684,0.49279,0.28824,0.038471,0.29847,0.33719,0.025334,0.23722,0.026901,0.18281,0.22595,0.28564,k
0.78822,0.37692,-0.18974,0.79004,1,0.76116,0.33095,0.57143,1,0,-0.40253,0.79167,0.70434,0.35059,0.10126,0.23,-0.41126,0.38877,-0.30919,0.0018768,0.012248,-0.13314,-0.25619,0.24438,-0.23973,0.0014641,0.0078993,-0.069059,0.83434,0.80235,0.25565,0.37824,-0.089351,0.16211,0.47545,0.71066,-0.12148,0.12024,0.18918,0.31161,0.8414,0.76792,-0.19686,0.39919,0.887,0.53753,-0.19405,0.35033,0.68242,0.033288,-0.1788,-0.15412,0.1441,0.35554,0.64251,0.8247,0.69662,0.036942,0.2262,0.66014,0.3267,0.031913,0.18968,0.45958,0.010455,0.075365,0.022773,0.063825,0.17078,0.46844,k
0.89811,0.74967,-0.048247,0.7108,1,0.97468,0.68,0.71429,1,0,-1,0.58333,0.69123,0.75956,0.35447,0.30096,-0.75662,0.34001,0.176,-0.020792,0.39622,-0.053963,-0.68726,0.39613,0.15463,-0.044666,0.43028,-0.059902,0.83934,0.95362,0.25722,0.74091,-0.13191,0.60751,-0.29113,0.53723,-0.24867,0.92831,-0.30333,0.37714,0.81965,0.66904,-0.048472,0.76884,0.97868,0.41884,-0.042733,0.60344,0.6734,0.0020718,-0.087045,-0.042982,0.5487,0.77559,0.80295,0.57659,0.45618,0.096389,0.5067,0.70884,0.21016,0.047003,0.38003,0.48259,0.093187,0.51422,0.056993,0.28296,0.49343,0.79185,h
0.95343,1,-0.39696,0.75214,1,1,0.99858,0.71429,1,0,-1,1,0.80209,1,0.40924,0.21591,-0.8907,0.42778,-0.10339,0.0083603,0.46561,-0.064837,-1,0.57685,-0.082884,0.022142,0.4914,-0.065502,0.8813,0.93055,0.24186,0.89706,-0.12832,0.44319,0.37966,0.92996,-0.28672,0.85502,0.46768,0.60842,0.7839,0.64483,-0.36325,0.93414,0.94633,0.40682,-0.32273,0.73887,0.6562,0.12166,-0.82871,-0.32567,0.84694,0.95274,0.78498,0.50763,0.37096,0.20299,0.80504,0.62934,0.15472,0.13788,0.57538,0.39183,0.10299,0.76531,0.14528,0.51328,0.82955,0.70806,h
0.86657,0.92386,-0.1361,0.95216,1,0.95721,0.46095,0.71429,1,0,-0.67905,1,0.77859,0.88958,0.12553,0.29472,-0.77827,0.052018,0.056461,-0.072877,0.0027789,-0.7228,-0.81195,0.038276,0.052101,-0.10083,0.0032318,-0.47251,0.86703,0.85166,0.43182,0.42208,0.085435,0.016075,-0.46285,0.83881,0.12901,0.020063,-0.2166,0.43981,0.87116,0.92211,-0.14069,0.97485,0.97158,0.74858,-0.16084,0.9922,0.86692,0.016422,-0.3014,-0.11653,0.82999,0.91856,0.74456,0.66338,0.78202,0.038577,0.82215,0.72999,0.51545,0.043848,0.97605,0.71208,0.016312,0.13509,0.019923,0.43673,0.79084,0.70853,h
1,0.91266,-0.055375,0.87427,1,0.76621,0.43,0.71429,0,0,-0.45274,0.75,0.68237,0.89958,0.13607,0.35863,-1,0.084059,0.54673,0.40302,-0.12956,0.062618,-0.98217,0.060286,0.52101,0.58377,-0.16714,0.047012,0.85371,1,0.38765,0.70921,0.061091,-0.3369,-0.66226,0.48344,0.11195,-0.54813,-0.41826,0.36246,0.74572,0.73608,-0.049763,0.83724,0.97473,0.55724,-0.053051,0.79465,0.81104,0.0024001,-0.10696,-0.048305,0.71519,0.92458,0.87544,0.4813,0.57559,0.048563,0.71221,0.71278,0.39228,0.038585,0.8049,0.72005,0.014498,0.23395,0.031096,0.5021,0.86178,0.94132,h
0.84237,0.99389,-0.12876,0.59691,1,0.89837,0.41647,0.71429,1,0,-0.388,0,0.59411,0.98749,0.13006,0.54897,-0.87365,-0.17864,0.64417,0.35268,-0.21586,0.41923,-0.83887,-0.11687,0.70868,0.52327,-0.36098,0.38072,0.79415,0.93619,0.42859,0.82424,0.51396,-0.096182,-0.059633,1,0.94739,-0.17675,-0.039694,1,0.76084,0.5512,-0.12691,1,0.90055,0.30626,-0.099302,0.69661,0.54996,0.0153,-0.31934,-0.11156,1,1,0.73242,0.4376,0.24052,0.061231,1,0.50824,0.074212,0.035298,0.56065,0.23644,0.034797,0.31864,0.03271,1,1,0.54954,h
0.84408,0.19878,-0.23267,0.49968,1,0.91321,1,0.71429,0,0,-0.50358,0,0.55114,0.29397,0.17807,0.55838,-0.10424,0.02582,0.93576,0.47412,-0.036571,0.068989,-0.0526,0.019039,1,0.44911,-0.033654,0.073935,0.68451,0.82872,0.00012578,0.66429,0.30804,-0.81677,0.24578,0.6405,0.49098,-0.73519,0.17186,0.57991,0.65108,0.4581,-0.22768,0.19857,0.8959,0.2472,-0.17302,0.13434,0.53137,0.057545,-0.13293,-0.23266,0.046075,0.23084,0.84707,0.51902,0.23326,0.079784,0.066925,0.68524,0.058863,0.046174,0.034435,0.25471,0.073818,0.13257,0.068344,0.03751,0.058942,0.80186,h
0.75932,0.36556,-0.24448,0.58994,0.92586,0.98347,0.42879,0.57143,1,0,-0.42016,0,0.15033,0.4504,0.12953,0.29433,-0.72132,1,0.72291,-1,0.20533,0.022218,-0.23529,0.32844,0.29293,-1,0.1698,0.014744,0.75072,0.88284,0.021758,0.64335,1,-0.30725,0.76624,0.80183,0.8192,-0.33689,0.44971,0.51871,0.65768,0.49814,-0.22034,0.33633,0.74229,0.28938,-0.18025,0.24495,0.47394,0.053356,-0.21573,-0.18469,0.13086,0.32071,0.57567,0.3421,0.21033,0.065602,0.20938,0.34572,0.077006,0.04949,0.1183,0.18746,0.022811,0.25902,0.043833,0.12995,0.143,0.32613,a
0.73269,0.34898,-0.2665,0.61898,0.92368,1,0.38884,0.71429,1,0,-0.393,0,0.11016,0.40779,0.11033,0.29695,-0.17714,0.006673,0.81089,-0.72189,0.39531,-0.56655,-0.047064,0.0017314,0.28251,-0.63393,0.31244,-0.34852,0.69016,0.7804,0.36598,0.47773,0.39795,-0.16428,1,0.35627,0.24047,-0.14769,0.46675,0.19949,0.68674,0.59364,-0.27281,0.36468,0.81354,0.39358,-0.25471,0.30313,0.59282,0.07833,-0.27735,-0.24001,0.14734,0.36499,0.66222,0.40323,0.35652,0.082286,0.26146,0.48101,0.18246,0.083319,0.19124,0.36379,0.023761,0.29821,0.062074,0.1658,0.19886,0.51834,a
0.73085,0.001385,-0.13157,0.61911,0.88839,0.034737,0.33379,0.57143,1,0,-0.544,0.875,0.15254,7.12E-05,0.1373,0.17558,0.12468,-0.56149,0.13145,0.024632,0.36727,0.05796,0.00051494,-0.19126,0.041442,0.00031876,0.0029486,0.030585,0.754,0.74472,0.38911,0.34196,0.48079,0.60707,-0.75724,0.73527,0.28926,0.0060997,-0.33359,0.26784,0.74846,0.59235,-0.13436,0.0014439,0.80956,0.35955,-0.11485,0.0010988,0.54009,0.017432,-0.00049622,-0.10793,2.12E-06,0.0013194,0.60167,0.50363,0.35423,0.034105,5.67E-06,0.45463,0.14004,0.018084,3.34E-06,0.26604,0.019205,8.98E-06,0.017503,6.30E-10,3.71E-06,0.36014,a
0.70289,0,-0.062971,0.50074,1,0,0.36021,0.57143,1,0,-0.47037,0.75,0.12948,0,0.082359,0.074621,NaN,-0.17537,1,NaN,NaN,0.0059929,0,-0.042626,0.18936,0,0,0.0015967,0.60062,0.65035,0.45635,0.16882,0.91881,NaN,-0.13694,0.73504,0.35784,0,-0.032829,0.12264,0.58158,0.46734,-0.06273,0,0.75948,0.28802,-0.054443,0,0.51446,0.0048904,0,-0.060837,0,0,0.68148,0.41107,0.253,0.010561,0,0.47407,0.086425,0.0076686,0,0.24069,0.0082351,0,0.0095662,0,0,0.47605,a
0.82499,0.48646,-0.34424,0.69874,1,1,0.506,0.57143,0.052632,0,-0.71732,0.5,0.91795,0.54345,0.27286,0.23601,-0.45039,0.27309,0.45061,0.086587,-0.07154,-0.52188,-0.39878,0.32168,0.40403,0.13804,-0.058194,-0.4501,0.84518,0.85359,0.00063157,0.50248,0.34576,-0.43803,0.0044521,0.61291,0.61857,-0.46626,0.0033515,0.31378,0.81537,0.64973,-0.34166,0.49287,0.88812,0.39708,-0.29404,0.37764,0.59657,0.10347,-0.39538,-0.27637,0.22667,0.45355,0.66469,0.93786,0.56034,0.1946,0.31844,0.69001,0.18588,0.13522,0.19342,0.33965,0.118,0.28846,0.12786,0.13328,0.22087,0.44781,t
0.71339,0.02337,-0.022382,0.6782,1,0.67395,0.534,0.71429,0,0,-0.31937,0.625,0.38022,0.02488,0.077433,0.31411,-0.12669,0.051389,0.43765,-0.36176,0.20161,-0.14493,-0.015447,0.020753,0.29136,-0.065738,0.040482,-0.076821,0.67238,0.77562,0.40343,0.44863,0.372,0.23104,-0.29875,0.75984,0.40472,0.049721,-0.1132,0.42404,0.61197,0.59495,-0.020957,0.022338,0.72453,0.44362,-0.022006,0.020882,0.59378,0.00051873,-0.0014645,-0.018427,0.00062039,0.022344,0.58942,0.34229,0.33844,0.019316,0.0015042,0.37751,0.18815,0.020087,0.0012509,0.31272,0.0054332,0.001503,0.01283,6.16E-05,0.001223,0.37124,y
0.79152,0.052019,-0.030795,0.83004,1,0.38879,0.434,0.85714,1,0,-0.418,0.29167,0.68425,0.028546,0.092486,0.58703,-0.20411,-0.17871,0.13982,-0.11652,0.13445,-0.11055,-0.03576,-0.10581,0.17071,-0.024788,0.039532,-0.087544,0.55362,0.62502,0.0004854,0.4815,0.11391,-0.441,-0.11282,0.22538,0.17222,-0.10531,-0.048402,0.17813,0.50656,0.73203,-0.028989,0.049987,0.80816,0.81133,-0.045245,0.069459,0.98448,0.001199,-0.0054764,-0.034346,0.0037529,0.067376,0.88593,0.44256,0.77162,0.013773,0.0054185,0.67361,0.76532,0.035035,0.008887,0.98373,0.0096235,0.0068007,0.01974,0.00040949,0.0073521,0.90597,y
0.78042,0.19884,-0.11669,0.65256,1,0.81584,0.45432,0.57143,1,0,-0.84868,0.75,0.5619,0.19607,0.20803,0.15602,-0.2182,0.40752,-0.19601,-0.029979,0.42376,0.090906,-0.09079,0.32793,-0.1118,-0.025067,0.16834,0.055661,0.67583,0.7167,0.088762,0.59412,0.65704,-0.34415,0.47213,0.41479,1,-0.23926,0.33745,0.18774,0.45675,0.42508,-0.081134,0.14113,0.58855,0.30342,-0.081553,0.12629,0.46173,0.010416,-0.047993,-0.077641,0.033177,0.15364,0.5211,0.22602,0.20926,0.032698,0.044745,0.28028,0.1128,0.015399,0.031612,0.21968,0.02746,0.067775,0.016479,0.012859,0.041598,0.31146,y
