1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0.83872,0.18504,-0.24668,0.74035,1,0.78832,0.39137,0.71429,1,0,-0.51063,0.46667,0.7471,0.10973,0.17519,0.23108,-0.62478,-0.047033,0.08977,-0.059103,0.1626,0.26334,-0.20951,-0.019154,0.088588,-0.0271,0.049291,0.11889,0.8419,0.9413,0.16046,0.66672,-0.099691,0.21108,0.39423,0.87326,-0.096319,0.067973,0.17265,0.63817,0.84103,0.74549,-0.23455,0.18353,0.83719,0.28413,-0.13751,0.14825,0.34892,0.034704,-0.081644,-0.14193,0.025468,0.14906,0.42849,0.68455,0.51566,0.038757,0.018952,0.49771,0.071391,0.012098,0.013555,0.095588,0.011957,0.011693,0.014787,0.0011092,0.014309,0.12557,k
0.8854,0.1706,-0.43788,0.67406,1,0.85553,0.44,0.71429,1,0,-0.72411,0,0.7424,0.098611,0.24424,0.33367,-0.65762,-0.41315,0.2283,0.24456,-0.1513,0.8428,-0.2084,-0.19804,0.26987,0.12552,-0.052249,0.53985,0.72373,0.88775,0.00072423,0.80556,-0.32925,0.22046,0.84054,0.72084,-0.34857,0.073977,0.47776,0.69579,0.73726,0.69215,-0.42456,0.17255,0.90124,0.2794,-0.26362,0.14762,0.39783,0.12972,-0.15851,-0.31549,0.025682,0.17211,0.56646,0.54793,0.44395,0.13919,0.017404,0.60092,0.070997,0.049761,0.014826,0.13488,0.053403,0.014573,0.077768,0.000689,0.021214,0.25002,k
0.70109,0.18356,-0.16188,0.76023,1,0.727,0.30789,0.57143,1,0,-0.41663,0.63333,0.61289,0.1,0.07897,0.1246,-0.54983,0.36428,0.19057,0.093448,-0.049626,0.3802,-0.15943,0.090212,0.12508,0.027464,-0.010546,0.084619,0.85505,0.83732,0.72408,0.32105,0.33785,0.035735,0.4029,0.70041,0.20516,0.0076234,0.082205,0.26081,0.84721,0.75928,-0.15267,0.18058,0.69412,0.29259,-0.090494,0.14748,0.2925,0.014596,-0.051907,-0.076036,0.024476,0.12072,0.29241,0.67341,0.58302,0.013458,0.015643,0.36316,0.091986,0.0042782,0.014153,0.078607,0.002617,0.0044157,0.0042172,0.00086876,0.010403,0.06581,k
0.83409,0.10838,-0.22823,0.72988,1,0.76116,0.61363,0.57143,1,0,-0.49711,0,0.69733,0.06553,0.19888,0.26257,-0.43723,0.28501,-0.3311,-0.0045841,0.1072,0.58657,-0.10947,0.11948,-0.33649,-0.0017307,0.026771,0.30076,0.67358,0.79198,0.00056783,0.62674,-0.44889,0.15572,0.37126,0.81405,-0.40626,0.037573,0.16796,0.61482,0.68094,0.74375,-0.2196,0.10878,0.84254,0.34929,-0.15864,0.10827,0.4327,0.037576,-0.055961,-0.16518,0.011051,0.10982,0.53602,0.447,0.49909,0.098005,0.0059657,0.51786,0.1119,0.04008,0.0069197,0.16775,0.027339,0.0045434,0.03425,0.00027433,0.0089063,0.25221,k
0.88787,0.2307,-0.47881,0.69854,1,0.97468,0.68,0.71429,1,0,-1,0,0.65684,0.15807,0.5896,0.25574,-0.74428,0.19589,0.18269,0.21152,0.28396,-0.23682,-0.28088,0.13722,0.17783,0.21355,0.10869,-0.20633,0.74248,0.9413,0.00062789,0.69412,-0.165,0.26672,0.21248,0.4999,-0.15252,0.10519,0.17418,0.39213,0.7637,0.72425,-0.46876,0.2356,0.91252,0.29532,-0.29402,0.2036,0.4069,0.15266,-0.23068,-0.34049,0.046219,0.22969,0.56063,0.51152,0.50471,0.23142,0.020969,0.60059,0.097964,0.069122,0.023643,0.16108,0.17921,0.024775,0.09134,0.0013806,0.029659,0.25639,h
0.92495,0.25133,-0.28767,0.72677,1,1,1,0.71429,1,0,-1,0.6,0.77497,0.16866,0.64234,0.20942,-0.76811,0.52636,-0.16906,-0.1006,0.32475,-0.35569,-0.32525,0.41804,-0.16176,-0.1095,0.11619,-0.29271,0.6988,0.91853,0.018566,0.84704,-0.18353,0.29382,-0.046275,0.6931,-0.20357,0.13222,-0.043739,0.54349,0.72584,0.76093,-0.2844,0.25919,0.95998,0.34299,-0.19719,0.24761,0.4732,0.059122,-0.162,-0.22865,0.058855,0.2797,0.65283,0.54712,0.53529,0.11447,0.026603,0.69432,0.10243,0.034288,0.027013,0.18605,0.24694,0.047986,0.043172,0.0021336,0.037873,0.32847,h
0.87279,0.26001,-0.41434,0.86244,1,0.95721,0.46095,0.85714,1,0,-0.95463,0,0.71075,0.16544,0.22941,0.56921,-0.77516,-0.027794,0.033179,0.15771,0.19048,-0.15452,-0.31132,-0.012634,0.050123,0.10161,0.11128,-0.12529,0.69736,0.84066,0.00056505,0.70416,-0.085268,0.18965,0.68557,0.78104,-0.08258,0.077068,0.35309,0.92061,0.7061,0.88023,-0.39931,0.26139,0.88304,0.47181,-0.32923,0.29694,0.51759,0.11981,-0.2358,-0.30357,0.061535,0.26672,0.56781,0.4309,0.60881,0.12503,0.020601,0.49418,0.17316,0.090339,0.03494,0.21353,0.02219,0.016067,0.081132,0.0014366,0.031586,0.27884,h
0.93418,0.23476,-0.58875,0.73552,1,0.82521,0.43,0.71429,0,0,-1,0,0.65301,0.15792,0.25375,0.45343,-0.80158,0.75861,0.28731,0.29447,0.059559,0.70011,-0.30148,0.34761,0.37131,0.19495,0.030341,0.53285,0.63912,0.98708,0.00054171,0.85735,-0.099337,0.14508,0.43216,0.77819,-0.10175,0.063559,0.2583,0.90335,0.66476,0.77114,-0.58285,0.24243,0.97089,0.38463,-0.44719,0.25627,0.52956,0.27114,-0.33907,-0.51748,0.056224,0.2889,0.7291,0.48699,0.66057,0.22099,0.02176,0.73198,0.17824,0.1408,0.028734,0.27501,0.063178,0.031977,0.1754,0.0019576,0.034598,0.4117,h
0.84272,0.32263,-0.35167,0.55587,1,0.89837,0.41647,0.71429,1,0,-1,0,0.60789,0.21039,0.18834,0.48205,-0.8775,0.23353,0.61802,0.39005,-0.18403,0.78457,-0.36754,0.088951,0.79457,0.25678,-0.11157,0.53043,0.64994,0.92409,0.00076103,0.81335,0.083363,0.11545,0.30542,0.65134,0.080246,0.056858,0.15318,0.75933,0.66213,0.57082,-0.34099,0.32633,0.85785,0.21159,-0.19443,0.25637,0.34773,0.093174,-0.26808,-0.26856,0.10228,0.34497,0.57147,0.481,0.30925,0.08406,0.049077,0.53423,0.03842,0.024809,0.037407,0.092346,0.017554,0.025803,0.047057,0.0053148,0.066879,0.21717,h
0.79283,0.052153,-0.47305,0.44761,1,0.91321,1,0.71429,0,0,-1,0,0.59493,0.046149,0.37318,0.39069,-0.099261,-0.095918,0.70388,0.63511,0.026057,0.0080699,-0.019263,-0.050875,0.80597,0.27564,0.0066609,0.0069137,0.51985,0.81801,0.00010039,0.65583,0.24788,-0.17219,0.33771,0.44197,0.21197,-0.035666,0.21409,0.41652,0.56855,0.49345,-0.49243,0.056631,0.86642,0.18415,-0.28267,0.04479,0.35357,0.22629,-0.078241,-0.45617,0.0035871,0.070416,0.67888,0.4577,0.26381,0.17518,0.0026067,0.67145,0.030529,0.058473,0.0014818,0.10972,0.089054,0.010839,0.13481,0.00015511,0.0023881,0.39149,h
0.76357,0.10093,-0.44838,0.61741,1,1,0.45653,0.85714,1,0,-0.44621,0,0.32532,0.080171,0.15889,0.52845,-0.44745,0.11767,-0.39722,-0.86247,0.10672,0.2079,-0.084633,0.030116,-0.39117,-0.32193,0.041817,0.13517,0.4584,0.87144,0.00039746,0.81333,0.39402,0.12291,1,0.068676,0.27746,0.037368,0.46065,0.083826,0.47964,0.65118,-0.44654,0.10486,0.79832,0.38013,-0.40097,0.12973,0.50962,0.22058,-0.15572,-0.45181,0.014577,0.1424,0.68321,0.35517,0.41044,0.21579,0.014383,0.55603,0.10874,0.13101,0.012642,0.20721,0.058865,0.01724,0.16383,0.0010765,0.013608,0.41003,a
0.80293,0.10163,-0.3851,0.66052,1,1,0.389,0.85714,1,0,-0.41879,0,0.26203,0.071083,0.11544,0.30889,-0.22255,-0.85473,1,-0.85804,0.14754,-0.78223,-0.035572,-0.16734,0.67569,-0.25705,0.041622,-0.33143,0.4309,0.77032,0.00047927,0.67328,-0.48498,0.088585,0.79818,-0.11853,-0.27886,0.023073,0.28515,-0.10064,0.43826,0.67717,-0.3728,0.10263,0.816,0.44988,-0.38098,0.1445,0.59283,0.16825,-0.13926,-0.42195,0.015283,0.15591,0.78119,0.32959,0.53156,0.14092,0.013023,0.57497,0.19613,0.14159,0.014354,0.30252,0.032736,0.011991,0.17016,0.0012303,0.015112,0.45302,a
0.72693,0.070502,-0.54411,0.55098,0.88839,0.86611,0.33379,0.57143,1,0,-0.544,0,0.1375,0.050041,0.15787,0.20706,-0.28561,-0.21306,0.1796,-0.83697,-0.13442,0.72265,-0.027747,-0.035336,0.071975,-0.24602,-0.026049,0.29316,0.54464,0.7351,0.00072537,0.6362,0.188,-0.24442,0.97666,0.80245,0.076121,-0.051922,0.39663,0.54225,0.5549,0.56583,-0.52763,0.071316,0.74003,0.24809,-0.35585,0.066269,0.35481,0.26619,-0.10817,-0.42775,0.0058286,0.077603,0.50745,0.32056,0.30192,0.1592,0.0057767,0.38756,0.060982,0.075951,0.0042426,0.11082,0.059339,0.010392,0.11452,0.00025265,0.0053574,0.19569,a
0.70268,0.087484,-0.30735,0.48837,1,1,0.36021,0.57143,1,0,-0.47037,0,0.24007,0.072049,0.10251,0.098639,-0.40916,-0.75827,0.41538,0.11943,0.034543,0.35737,-0.063025,-0.1339,0.15181,0.033944,0.0055437,0.080631,0.4557,0.64331,0.00028352,0.34793,0.2465,-0.37505,0.69378,0.40974,0.097527,-0.070699,0.16789,0.14132,0.47125,0.50906,-0.30251,0.089823,0.72608,0.23645,-0.21614,0.088422,0.3688,0.10304,-0.091979,-0.28334,0.010888,0.11292,0.57522,0.28487,0.27526,0.067346,0.0080523,0.45342,0.050797,0.029548,0.0071202,0.11527,0.012623,0.0080799,0.052157,0.0005982,0.011502,0.25402,a
0.80296,0.17242,-0.49906,0.67228,1,1,0.506,0.57143,0.052632,0,-0.89384,0,0.88236,0.13405,0.33875,0.23058,-0.4553,0.39936,0.34805,0.24298,-0.17551,0.060639,-0.1834,0.24578,0.37286,0.17124,-0.058741,0.038026,0.80556,0.84256,0.00010371,0.42377,0.31888,-0.20321,0.1861,0.70859,0.26694,-0.057664,0.090354,0.41239,0.80746,0.67925,-0.47612,0.17159,0.80422,0.24569,-0.2649,0.13154,0.3181,0.14896,-0.1614,-0.28827,0.023188,0.13944,0.41185,0.95887,0.60358,0.14323,0.016633,0.58605,0.068588,0.045006,0.011589,0.091876,0.058143,0.015241,0.055847,0.00096403,0.012964,0.12042,t
0.72319,0.013819,-0.32272,0.62284,1,0.69195,0.64889,0.71429,0,0,-0.80011,0,0.48514,0.0069878,0.22077,0.22635,-0.17917,-0.1353,-0.023282,-0.3536,0.27399,0.37237,-0.012218,-0.049844,-0.018324,-0.045931,0.020745,0.18677,0.42885,0.7656,0.00055269,0.51343,-0.067671,0.12871,0.54312,0.67126,-0.046235,0.0091788,0.23431,0.42604,0.47229,0.69141,-0.33828,0.01511,0.79581,0.43521,-0.32754,0.020158,0.54779,0.12855,-0.017264,-0.3465,0.00030742,0.020774,0.68949,0.21809,0.39907,0.093821,0.00038835,0.4223,0.16347,0.074732,0.00050418,0.24738,0.051349,0.0010327,0.090722,2.64E-06,0.00058336,0.36494,y
0.67035,0.022446,-0.1245,0.72667,1,1,0.616,1,1,0,-0.65568,0,0.70068,0.014063,0.098564,0.77686,-0.083701,-0.88113,-0.037064,-0.13808,0.13699,0.038801,-0.009731,-0.26066,-0.064947,-0.017001,0.027259,0.02409,0.24693,0.61695,0,0.43924,0.41353,-0.031595,0.10875,0.25831,0.31406,-0.0029564,0.028997,0.28093,0.26432,0.78405,-0.12684,0.023855,0.71698,1,-0.24885,0.064483,1,0.032296,-0.018261,-0.20916,0.0013691,0.052798,1,0.23549,0.94452,0.057263,0.00049227,0.67817,1,0.10275,0.0017485,1,0.014665,0.0012271,0.077534,2.50E-05,0.0011638,1,y
0.74182,0.066571,-0.45279,0.65147,1,0.81584,0.455,0.85714,1,0,-0.88237,0,0.51357,0.041,0.28829,0.24818,-0.19886,0.44172,-0.0012718,0.14234,0.19953,0.25754,-0.033796,0.19133,-0.0010784,0.051179,0.038316,0.15456,0.55393,0.70744,0.00022062,0.47568,0.55596,-0.13274,0.81895,0.28191,0.37618,-0.02207,0.38861,0.18033,0.51265,0.60773,-0.39884,0.06117,0.68599,0.30978,-0.31272,0.066082,0.38238,0.16464,-0.075915,-0.32444,0.0046415,0.066787,0.47198,0.29607,0.40301,0.14501,0.0033314,0.37991,0.10799,0.076313,0.0037688,0.13786,0.056728,0.0095651,0.081995,0.00014933,0.0039684,0.17217,y
