1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0.89781,0.4592,-0.28105,0.74035,1,0.78832,0.39137,0.71429,1,0,-0.51063,0.73684,0.76046,0.28004,0.19354,0.29746,-0.712,-0.053378,0.08977,-0.059103,0.17701,0.31246,-0.57003,-0.036225,0.10991,-0.047028,0.06911,0.11889,0.86403,0.95362,0.19407,0.6936,-0.12074,0.52577,0.39423,0.96545,-0.2063,0.2577,0.19686,0.6932,0.86564,0.74549,-0.26882,0.56241,0.86229,0.28413,-0.22702,0.46211,0.34892,0.060611,-0.21486,-0.21605,0.20567,0.43211,0.42849,0.71391,0.51566,0.084603,0.31424,0.53798,0.071391,0.049811,0.25219,0.095588,0.025027,0.12599,0.056831,0.054493,0.21395,0.12557,k
0.94778,0.42338,-0.4989,0.67406,1,0.85553,0.44,0.71429,1,0,-0.72411,0,0.75568,0.25167,0.26983,0.42951,-0.74943,-0.46889,0.2283,0.24456,-0.16471,1,-0.56701,-0.37455,0.33484,0.21781,-0.073257,0.53985,0.74276,0.89937,0.00087592,0.83803,-0.39875,0.54913,0.84054,0.79694,-0.74659,0.28047,0.54475,0.75579,0.75883,0.69215,-0.48661,0.52877,0.92826,0.2794,-0.43524,0.46016,0.39783,0.22655,-0.41714,-0.48026,0.20739,0.4989,0.56646,0.57143,0.44395,0.30384,0.28857,0.64955,0.070997,0.20487,0.27584,0.13488,0.11178,0.15702,0.29888,0.033851,0.3172,0.25002,k
0.75049,0.45553,-0.18444,0.76023,1,0.727,0.30789,0.57143,1,0,-0.41663,1,0.62385,0.25523,0.087242,0.16038,-0.62658,0.41342,0.19057,0.093448,-0.054023,0.45111,-0.43377,0.17062,0.15519,0.047659,-0.014786,0.084619,0.87752,0.84829,0.87574,0.33399,0.40917,0.089011,0.4029,0.77435,0.43943,0.028902,0.093732,0.2833,0.87199,0.75928,-0.17498,0.55336,0.71493,0.29259,-0.14941,0.45971,0.2925,0.025492,-0.1366,-0.11575,0.19766,0.34993,0.29241,0.70229,0.58302,0.029377,0.25936,0.39255,0.091986,0.017614,0.26332,0.078607,0.0054779,0.047579,0.016208,0.042682,0.15555,0.06581,k
0.89286,0.26896,-0.26003,0.72988,1,0.76116,0.61363,0.57143,1,0,-0.49711,0,0.7098,0.16724,0.21972,0.33798,-0.49827,0.32346,-0.3311,-0.0045841,0.1167,0.69598,-0.29784,0.22596,-0.4175,-0.0030034,0.037534,0.30076,0.69128,0.80235,0.00068676,0.652,-0.54365,0.38788,0.37126,0.89999,-0.87016,0.14245,0.19151,0.66784,0.70086,0.74375,-0.2517,0.33335,0.8678,0.34929,-0.26192,0.3375,0.4327,0.065625,-0.14727,-0.25144,0.089242,0.31835,0.53602,0.46617,0.49909,0.21394,0.098916,0.55977,0.1119,0.16502,0.12874,0.16775,0.057226,0.048955,0.13163,0.013478,0.13317,0.25221,k
0.95042,0.57251,-0.54553,0.69854,1,0.97468,0.68,0.71429,1,0,-1,0,0.66858,0.40343,0.65136,0.3292,-0.84818,0.22232,0.18269,0.21152,0.30912,-0.28099,-0.76422,0.25953,0.22064,0.37058,0.15239,-0.20633,0.76199,0.95362,0.0007594,0.72211,-0.19984,0.66436,0.21248,0.55267,-0.32669,0.39879,0.19861,0.42595,0.78604,0.72425,-0.53727,0.72197,0.93988,0.29532,-0.48542,0.63466,0.4069,0.26661,-0.60707,-0.51831,0.37324,0.66584,0.56063,0.53346,0.50471,0.50517,0.34767,0.64919,0.097964,0.28458,0.43987,0.16108,0.37511,0.26695,0.35104,0.067828,0.44347,0.25639,h
0.99012,0.62369,-0.32775,0.72677,1,1,1,0.71429,1,0,-1,0.94737,0.78883,0.43045,0.70963,0.26957,-0.87534,0.59737,-0.16906,-0.1006,0.35353,-0.42203,-0.88492,0.79063,-0.2007,-0.19003,0.16291,-0.29271,0.71717,0.93055,0.022454,0.88119,-0.22228,0.73186,-0.046275,0.76627,-0.43602,0.50129,-0.049872,0.59036,0.74707,0.76093,-0.32596,0.79425,0.98876,0.34299,-0.32556,0.77183,0.4732,0.10326,-0.42632,-0.34807,0.47528,0.81079,0.65283,0.57059,0.53529,0.24987,0.4411,0.75051,0.10243,0.14117,0.50257,0.18605,0.51689,0.51704,0.16592,0.10482,0.56628,0.32847,h
0.93429,0.64525,-0.47207,0.86244,1,0.95721,0.46095,0.85714,1,0,-0.95463,0,0.72347,0.42224,0.25344,0.7327,-0.88337,-0.031544,0.033179,0.15771,0.20736,-0.18334,-0.84704,-0.023894,0.062189,0.17633,0.15602,-0.12529,0.71568,0.85166,0.0006834,0.73254,-0.10327,0.47239,0.68557,0.86349,-0.17688,0.29218,0.4026,1,0.72676,0.88023,-0.45767,0.80101,0.90952,0.47181,-0.54356,0.92561,0.51759,0.20925,-0.62056,-0.46211,0.49692,0.77318,0.56781,0.44938,0.60881,0.27293,0.34158,0.53417,0.17316,0.37194,0.65004,0.21353,0.046447,0.17312,0.31181,0.070578,0.47228,0.27884,h
1,0.58258,-0.67079,0.73552,1,0.82521,0.43,0.71429,0,0,-1,0,0.66469,0.40304,0.28033,0.58368,-0.91347,0.86095,0.28731,0.29447,0.064837,0.8307,-0.82026,0.65743,0.4607,0.3383,0.042541,0.53285,0.65592,1,0.00065518,0.89191,-0.12031,0.36138,0.43216,0.86034,-0.21794,0.24097,0.29452,0.98125,0.68421,0.77114,-0.66803,0.74291,1,0.38463,-0.7383,0.79885,0.52956,0.47354,-0.89233,-0.78774,0.45403,0.83747,0.7291,0.50788,0.66057,0.4824,0.3608,0.79121,0.17824,0.57969,0.5346,0.27501,0.13224,0.34455,0.67412,0.096175,0.51733,0.4117,h
0.9021,0.80063,-0.40067,0.55587,1,0.89837,0.41647,0.71429,1,0,-1,0,0.61877,0.53694,0.20807,0.62051,-1,0.26504,0.61802,0.39005,-0.20034,0.93091,-1,0.16823,0.98586,0.44559,-0.15643,0.53043,0.66702,0.93619,0.00092044,0.84613,0.10096,0.28756,0.30542,0.72011,0.17188,0.21556,0.17466,0.82481,0.68149,0.57082,-0.39083,1,0.88357,0.21159,-0.32101,0.79913,0.34773,0.16273,-0.70551,-0.40882,0.82592,1,0.57147,0.50163,0.30925,0.1835,0.81373,0.57746,0.03842,0.10214,0.69595,0.092346,0.036743,0.27803,0.18085,0.26111,1,0.21717,h
0.84869,0.12942,-0.53897,0.44761,1,0.91321,1,0.71429,0,0,-1,0,0.60557,0.11778,0.41227,0.50291,-0.11312,-0.10886,0.70388,0.63511,0.028366,0.009575,-0.052411,-0.096218,1,0.47832,0.0093391,0.0069137,0.53351,0.82872,0.00012141,0.68227,0.30021,-0.42891,0.33771,0.48863,0.45401,-0.13522,0.24411,0.45244,0.58518,0.49345,-0.56439,0.17354,0.89239,0.18415,-0.46669,0.13962,0.35357,0.39521,-0.20591,-0.69442,0.028967,0.20412,0.67888,0.47734,0.26381,0.38239,0.043221,0.72578,0.030529,0.24074,0.027568,0.10972,0.1864,0.11679,0.51812,0.0076205,0.035707,0.39149,h
0.81737,0.25048,-0.51086,0.61741,1,1,0.45653,0.85714,1,0,-0.44621,0,0.33114,0.20461,0.17554,0.68024,-0.50991,0.13355,-0.39722,-0.86247,0.11617,0.24668,-0.23027,0.056958,-0.48534,-0.55865,0.058631,0.13517,0.47044,0.88284,0.00048071,0.84612,0.4772,0.30616,1,0.075927,0.5943,0.14167,0.52525,0.091054,0.49367,0.65118,-0.51181,0.32132,0.82226,0.38013,-0.66201,0.40438,0.50962,0.38523,-0.40981,-0.68778,0.11772,0.41279,0.68321,0.3704,0.41044,0.47105,0.23848,0.60102,0.10874,0.53937,0.23519,0.20721,0.12321,0.18576,0.62965,0.052888,0.20347,0.41003,a
0.8595,0.25221,-0.43876,0.66052,1,1,0.389,0.85714,1,0,-0.41879,0,0.26671,0.18141,0.12754,0.39762,-0.25361,-0.97004,1,-0.85804,0.16062,-0.92812,-0.096784,-0.31648,0.83836,-0.44607,0.058357,-0.33143,0.44223,0.7804,0.00057965,0.70042,-0.58736,0.22065,0.79818,-0.13105,-0.59729,0.087476,0.32513,-0.10932,0.45108,0.67717,-0.42728,0.31449,0.84046,0.44988,-0.62899,0.45044,0.59283,0.29385,-0.36648,-0.64232,0.12341,0.45196,0.78119,0.34373,0.53156,0.30761,0.21592,0.6215,0.19613,0.58293,0.26704,0.30252,0.068521,0.1292,0.65396,0.060446,0.22596,0.45302,a
0.77814,0.17496,-0.61993,0.55098,0.88839,0.86611,0.33379,0.57143,1,0,-0.544,0,0.13996,0.12771,0.17441,0.26654,-0.32548,-0.24181,0.1796,-0.83697,-0.14633,0.85743,-0.075493,-0.06683,0.089303,-0.42693,-0.036522,0.29316,0.55896,0.74472,0.00087731,0.66185,0.22769,-0.60881,0.97666,0.88717,0.16304,-0.19685,0.45224,0.58901,0.57113,0.56583,-0.60475,0.21854,0.76221,0.24809,-0.58751,0.20657,0.35481,0.4649,-0.28468,-0.65116,0.047069,0.22496,0.50745,0.33431,0.30192,0.34753,0.095782,0.41892,0.060982,0.3127,0.078933,0.11082,0.12421,0.11197,0.44012,0.012413,0.080106,0.19569,a
0.75219,0.2171,-0.35017,0.48837,1,1,0.36021,0.57143,1,0,-0.47037,0,0.24436,0.18388,0.11325,0.12697,-0.46628,-0.86057,0.41538,0.11943,0.037604,0.42403,-0.17148,-0.25325,0.18836,0.058904,0.0077727,0.080631,0.46768,0.65173,0.00034291,0.36195,0.29854,-0.9342,0.69378,0.453,0.20889,-0.26804,0.19144,0.15351,0.48503,0.50906,-0.34673,0.27525,0.74785,0.23645,-0.35684,0.27562,0.3688,0.17995,-0.24206,-0.43132,0.087921,0.32734,0.57522,0.29708,0.27526,0.14701,0.13351,0.49012,0.050797,0.12165,0.13247,0.11527,0.026422,0.08706,0.20045,0.029389,0.17198,0.25402,a
0.85953,0.42788,-0.5686,0.67228,1,1,0.506,0.57143,0.052632,0,-0.89384,0,0.89814,0.34212,0.37424,0.29681,-0.51886,0.45324,0.34805,0.24298,-0.19106,0.071949,-0.49898,0.46484,0.46262,0.29715,-0.08236,0.038026,0.82673,0.85359,0.00012543,0.44085,0.3862,-0.50616,0.1861,0.7834,0.57176,-0.21862,0.10302,0.44795,0.83108,0.67925,-0.54571,0.52582,0.82833,0.24569,-0.43736,0.41002,0.3181,0.26015,-0.42475,-0.43882,0.18726,0.40422,0.41185,1,0.60358,0.31266,0.27578,0.63348,0.068588,0.1853,0.21562,0.091876,0.1217,0.16423,0.21463,0.047363,0.19384,0.12042,t
0.77414,0.034294,-0.36769,0.62284,1,0.69195,0.64889,0.71429,0,0,-0.80011,0,0.49382,0.017834,0.24389,0.29136,-0.20419,-0.15355,-0.023282,-0.3536,0.29827,0.44183,-0.033243,-0.094269,-0.022735,-0.079705,0.029086,0.18677,0.44012,0.77562,0.00066846,0.53412,-0.081957,0.3206,0.54312,0.74212,-0.099031,0.034799,0.26717,0.46278,0.4861,0.69141,-0.38772,0.046303,0.81967,0.43521,-0.54077,0.062835,0.54779,0.22452,-0.045434,-0.52747,0.0024825,0.060221,0.68949,0.22745,0.39907,0.2048,0.0064391,0.45647,0.16347,0.30768,0.0093802,0.24738,0.10748,0.011127,0.34867,0.00012969,0.0087226,0.36494,y
0.71758,0.055704,-0.14185,0.72667,1,1,0.616,1,1,0,-0.65568,0,0.71321,0.03589,0.10889,1,-0.095386,-1,-0.037064,-0.13808,0.14913,0.046037,-0.026476,-0.49298,-0.080583,-0.029502,0.03822,0.02409,0.25342,0.62502,0,0.45695,0.50082,-0.0787,0.10875,0.28558,0.67268,-0.011209,0.033063,0.30516,0.27205,0.78405,-0.14538,0.073102,0.73848,1,-0.41086,0.201,1,0.056405,-0.048058,-0.3184,0.011056,0.15305,1,0.24559,0.94452,0.125,0.0081622,0.73305,1,0.42305,0.032531,1,0.030695,0.013221,0.29798,0.0012259,0.017402,1,y
0.79408,0.1652,-0.51588,0.65147,1,0.81584,0.455,0.85714,1,0,-0.88237,0,0.52275,0.10464,0.31849,0.31946,-0.22662,0.50131,-0.0012718,0.14234,0.21721,0.30557,-0.091951,0.36185,-0.001338,0.088812,0.053722,0.15456,0.56849,0.7167,0.00026683,0.49485,0.67332,-0.33063,0.81895,0.31167,0.80573,-0.083673,0.44311,0.19588,0.52764,0.60773,-0.45713,0.18745,0.70655,0.30978,-0.51631,0.20599,0.38238,0.28754,-0.19979,-0.49388,0.037482,0.1936,0.47198,0.30877,0.40301,0.31655,0.055236,0.41066,0.10799,0.31419,0.070118,0.13786,0.11874,0.10306,0.31513,0.0073365,0.059337,0.17217,y
